name;stable_occurrence
ligand19647-0;PEJBEO-subgraph-0
ligand19648-0;OPOLUC-subgraph-2
ligand19649-0;SEZVUS-subgraph-0
ligand19650-0;FUDHAO-subgraph-1
ligand19651-0;PEWXIA-subgraph-1
ligand19652-0;RIXMIV-subgraph-1
ligand19653-0;WOCNAD-subgraph-1
ligand19654-0;ZANCOG-subgraph-0
ligand19655-0;RIKYUI-subgraph-1
ligand19656-0;QABMAJ-subgraph-0
ligand19657-0;CEQROF-subgraph-1
ligand19658-0;YAZFOV-subgraph-0
ligand19659-0;EKAPUB-subgraph-0
ligand19660-0;MARWEK-subgraph-0
ligand19661-0;DASQUJ-subgraph-1
ligand19662-0;TABSOF-subgraph-5
ligand19663-0;BEBVIN-subgraph-3
ligand19664-0;KAKQAQ-subgraph-0
ligand19665-0;ENESIB-subgraph-2
ligand19666-0;YOLPOF-subgraph-0
ligand19667-0;GOGNUO-subgraph-0
ligand19668-0;WIYYUC-subgraph-0
ligand19669-0;URICUU-subgraph-0
ligand19670-0;QIJYUG-subgraph-2
ligand19671-0;ZUZPAO-subgraph-2
ligand19672-0;TUHQUJ-subgraph-0
ligand19673-0;OBINAQ-subgraph-1
ligand19674-0;CUVHAE-subgraph-0
ligand19675-0;IQUBUS-subgraph-4
ligand19676-0;KISCUK-subgraph-2
ligand19677-0;RUMSUO-subgraph-1
ligand19678-0;LONNIL-subgraph-2
ligand19679-0;UYABUU-subgraph-1
ligand19680-0;UYABUU-subgraph-3
ligand19681-0;JITPOU-subgraph-0
ligand19682-0;YINVIB-subgraph-0
ligand19683-0;CEXCEO-subgraph-3
ligand19684-0;ROJXIY-subgraph-1
ligand19685-0;RUYDIY-subgraph-0
ligand19686-0;BUCQOG-subgraph-1
ligand19687-0;MUVRAY-subgraph-0
ligand19688-0;VUVHOK-subgraph-0
ligand19689-0;QASRAG-subgraph-2
ligand19690-0;ROPSOE-subgraph-1
ligand19691-0;WONMOB-subgraph-2
ligand19692-0;TESYID-subgraph-1
ligand19693-0;XUKXIN-subgraph-1
ligand19694-0;QARBAQ-subgraph-2
ligand19695-0;ZIHREP-subgraph-2
ligand19696-0;PECHOV-subgraph-1
ligand19697-0;ILABAY-subgraph-1
ligand19698-0;HUSXEA-subgraph-1
ligand19699-0;IGOGAO-subgraph-0
ligand19700-0;JEMVED-subgraph-2
ligand19701-0;NAXTAH-subgraph-0
ligand19702-0;ELOMID-subgraph-0
ligand19703-0;LASWOU-subgraph-1
ligand19704-0;NOGSOU-subgraph-5
ligand19705-0;ZAPLEH-subgraph-2
ligand19706-0;SIPPUC-subgraph-2
ligand19707-0;EDITUK-subgraph-1
ligand19708-0;HINFES-subgraph-0
ligand19709-0;BIYVAH-subgraph-2
ligand19710-0;QAXMEL-subgraph-1
ligand19711-0;UPIQER-subgraph-1
ligand19712-0;GEJCUX-subgraph-0
ligand19713-0;SAKROP-subgraph-0
ligand19714-0;OJOLIJ-subgraph-0
ligand19715-0;XOWCIW-subgraph-1
ligand19716-0;QIFWAF-subgraph-1
ligand19717-0;SAPSOS-subgraph-0
ligand19718-0;QOZQII-subgraph-5
ligand19719-0;MODMUR-subgraph-0
ligand19720-0;AJEHUV-subgraph-2
ligand19721-0;VIVTAY-subgraph-0
ligand19722-0;NADRUF-subgraph-1
ligand19723-0;CAJJEC-subgraph-3
ligand19724-0;WOFYOG-subgraph-1
ligand19725-0;XUXSEQ-subgraph-2
ligand19726-0;IGENIR-subgraph-0
ligand19727-0;SERLOU-subgraph-3
ligand19728-0;KIJGEQ-subgraph-3
ligand19729-0;RERHEB-subgraph-0
ligand19730-0;TUVWOY-subgraph-1
ligand19731-0;ISOKEI-subgraph-3
ligand19732-0;LUTQIC-subgraph-0
ligand19733-0;ZISQUR-subgraph-0
ligand19734-0;ODOGAT-subgraph-1
ligand19735-0;WIJLUZ-subgraph-0
ligand19736-0;RUSDOY-subgraph-0
ligand19737-0;CUHGUK-subgraph-2
ligand19738-0;HAHSIU-subgraph-1
ligand19739-0;RADPAO-subgraph-1
ligand19740-0;CIWREH-subgraph-0
ligand19741-0;SIJVOW-subgraph-0
ligand19742-0;TONKUE-subgraph-1
ligand19743-0;WIZLAU-subgraph-1
ligand19744-0;WIBHOH-subgraph-0
ligand19745-0;OHOQOU-subgraph-1
ligand19746-0;SIZSUR-subgraph-1
ligand19747-0;MIPKED-subgraph-2
ligand19748-0;TUTBIU-subgraph-3
ligand19749-0;MAWSAH-subgraph-3
ligand19750-0;IGIVUQ-subgraph-0
ligand19751-0;QUSVEI-subgraph-1
ligand19752-0;KOMWIT-subgraph-1
ligand19753-0;ICUGAP-subgraph-1
ligand19754-0;ROYCOZ-subgraph-1
ligand19755-0;YEDYOY-subgraph-0
ligand19756-0;CAKGAZ-subgraph-0
ligand19756-1;CAKGAZ-subgraph-1
ligand19757-0;MEQQUV-subgraph-0
ligand19758-0;XOSSII-subgraph-1
ligand19759-0;FEXPUW-subgraph-3
ligand19760-0;TECQOI-subgraph-3
ligand19761-0;BUXDAB-subgraph-0
ligand19762-0;NUYHOE-subgraph-2
ligand19763-0;GUTNOZ-subgraph-3
ligand19764-0;IKEQOH-subgraph-2
ligand19765-0;FUSLUA-subgraph-0
ligand19766-0;KASMIB-subgraph-5
ligand19767-0;HOKSEF-subgraph-2
ligand19768-0;XIYGIW-subgraph-3
ligand19769-0;LEYJOR-subgraph-2
ligand19770-0;ADIRIP-subgraph-0
ligand19771-0;IREYAF-subgraph-1
ligand19772-0;YOTPUV-subgraph-2
ligand19773-0;YUZVUN-subgraph-2
ligand19774-0;OYUHIB-subgraph-0
ligand19775-0;BODWIA-subgraph-0
ligand19776-0;CORTIP-subgraph-2
ligand19777-0;BAFCIY-subgraph-2
ligand19778-0;CEXHOC-subgraph-4
ligand19779-0;PALMUL-subgraph-0
ligand19780-0;YAPHUS-subgraph-1
ligand19781-0;XEZCUE-subgraph-2
ligand19782-0;OLOQUC-subgraph-1
ligand19783-0;OWEQOZ-subgraph-2
ligand19784-0;ITUJOZ-subgraph-0
ligand19785-0;CEYPIG-subgraph-3
ligand19786-0;TABTUL-subgraph-0
ligand19787-0;SOBPIK-subgraph-0
ligand19788-0;RUDTAM-subgraph-3
ligand19789-0;TELWIT-subgraph-0
ligand19790-0;CECGOH-subgraph-0
ligand19791-0;NONLIN-subgraph-1
ligand19792-0;CIDZOF-subgraph-1
ligand19793-0;RIZKUI-subgraph-1
ligand19794-0;AJAFOH-subgraph-0
ligand19795-0;TILXER-subgraph-1
ligand19796-0;VUFNUG-subgraph-1
ligand19797-0;GAWKIB-subgraph-1
ligand19798-0;GIKGIQ-subgraph-3
ligand19799-0;RASCEW-subgraph-3
ligand19800-0;OTIWEW-subgraph-2
ligand19801-0;VOYJEY-subgraph-5
ligand19802-0;NILKUO-subgraph-0
ligand19803-0;VIDSOU-subgraph-2
ligand19804-0;YUTTUD-subgraph-0
ligand19805-0;DIFKIP-subgraph-0
ligand19806-0;ZUTVUH-subgraph-0
ligand19807-0;NOVPUJ-subgraph-0
ligand19808-0;DIJBEF-subgraph-0
ligand19809-0;DEYKUO-subgraph-2
ligand19810-0;IMUHEE-subgraph-1
ligand19811-0;RAXZUL-subgraph-4
ligand19812-0;JAPBOV-subgraph-2
ligand19813-0;KAZLEE-subgraph-2
ligand19814-0;FOSJAA-subgraph-0
ligand19815-0;PUMLOZ-subgraph-1
ligand19816-0;CUQBOH-subgraph-2
ligand19817-0;JUFQEG-subgraph-0
ligand19818-0;BOLYAD-subgraph-1
ligand19819-0;YIDLED-subgraph-1
ligand19820-0;POHXAM-subgraph-1
ligand19821-0;RAXVAN-subgraph-0
ligand19822-0;COCHUB-subgraph-1
ligand19823-0;PUBMIJ-subgraph-0
ligand19824-0;CAWKIW-subgraph-1
ligand19825-0;IHOGAO-subgraph-0
ligand19826-0;GIDKOV-subgraph-0
ligand19827-0;MAJJOW-subgraph-1
ligand19828-0;OPACOY-subgraph-1
ligand19829-0;YAXSIZ-subgraph-0
ligand19830-0;FIMGEN-subgraph-2
ligand19831-0;TUKNAQ-subgraph-1
ligand19832-0;MADGUX-subgraph-0
ligand19833-0;ATAGOS-subgraph-1
ligand19834-0;HANWAU-subgraph-4
ligand19835-0;FOTMIM-subgraph-0
ligand19836-0;NASPIG-subgraph-0
ligand19837-0;OCIFUE-subgraph-2
ligand19838-0;NASQAB-subgraph-0
ligand19839-0;MUYTOR-subgraph-1
ligand19840-0;ZEGGOL-subgraph-2
ligand19841-0;IPEMIZ-subgraph-2
ligand19842-0;DACKIF-subgraph-3
ligand19843-0;MERYOA-subgraph-0
ligand19844-0;IDIFIN-subgraph-1
ligand19845-0;PMENPN-subgraph-1
ligand19846-0;ECUGOY-subgraph-1
ligand19847-0;EYOGUW-subgraph-2
ligand19848-0;XAMPEH-subgraph-3
ligand19849-0;NIHLIZ-subgraph-0
ligand19850-0;JAZJED-subgraph-2
ligand19851-0;HETJOF-subgraph-2
ligand19852-0;FOQZOA-subgraph-1
ligand19853-0;IKEKIS-subgraph-2
ligand19854-0;BUQDOI-subgraph-0
ligand19855-0;RIZJIW-subgraph-1
ligand19856-0;HERGAM-subgraph-1
ligand19857-0;DIXHUQ-subgraph-2
ligand19858-0;VOMDUX-subgraph-1
ligand19859-0;BUGYEJ-subgraph-0
ligand19860-0;LEJHUG-subgraph-0
ligand19861-0;OFEXON-subgraph-0
ligand19862-0;QANBUF-subgraph-1
ligand19863-0;KUKDAV-subgraph-0
ligand19864-0;FUPSAM-subgraph-1
ligand19865-0;WOYQIM-subgraph-2
ligand19866-0;BEZXIO-subgraph-1
ligand19867-0;JOTJEK-subgraph-0
ligand19868-0;CUSNIN-subgraph-2
ligand19869-0;DONHOF-subgraph-2
ligand19870-0;WEHLOM-subgraph-0
ligand19871-0;WEHLOM-subgraph-1
ligand19872-0;AGICUP-subgraph-0
ligand19873-0;BOMMEY-subgraph-2
ligand19874-0;FICGIL-subgraph-0
ligand19875-0;EDISOA-subgraph-0
ligand19876-0;KOZFIR-subgraph-2
ligand19877-0;FAYMEA-subgraph-0
ligand19878-0;JAKWIF-subgraph-0
ligand19879-0;GAMZIE-subgraph-2
ligand19880-0;QAHDEJ-subgraph-0
ligand19881-0;MOZROK-subgraph-2
ligand19882-0;TOPFIQ-subgraph-1
ligand19883-0;MAPDUD-subgraph-0
ligand19884-0;MIYSET-subgraph-0
ligand19885-0;POFBAO-subgraph-0
ligand19886-0;JIVGAZ-subgraph-5
ligand19887-0;VOFNIN-subgraph-0
ligand19888-0;XUMXEL-subgraph-0
ligand19889-0;ZIGNUY-subgraph-1
ligand19890-0;EFUDAO-subgraph-1
ligand19891-0;ISUKUD-subgraph-0
ligand19892-0;XOSYUA-subgraph-1
ligand19893-0;VAGTEF-subgraph-0
ligand19894-0;YAZTUP-subgraph-2
ligand19895-0;REKTAD-subgraph-0
ligand19896-0;TIKWAO-subgraph-1
ligand19897-0;HACBES-subgraph-0
ligand19898-0;QIHKOH-subgraph-0
ligand19899-0;NIBCIM-subgraph-0
ligand19900-0;DAQPAM-subgraph-4
ligand19901-0;GATLOD-subgraph-2
ligand19902-0;JEPYIM-subgraph-0
ligand19903-0;UXECIL-subgraph-1
ligand19904-0;WONBAC-subgraph-2
ligand19905-0;BOLDIQ-subgraph-1
ligand19906-0;DEGKUY-subgraph-0
ligand19907-0;GIMVIK-subgraph-2
ligand19908-0;KAGRET-subgraph-2
ligand19909-0;EQIREC-subgraph-3
ligand19910-0;XEBGET-subgraph-2
ligand19911-0;ATINEW-subgraph-0
ligand19912-0;LEWTAI-subgraph-0
ligand19913-0;SUSVAF-subgraph-0
ligand19914-0;ORUKOC-subgraph-1
ligand19915-0;CAYTEC-subgraph-0
ligand19916-0;XUMJIY-subgraph-0
ligand19917-0;XUMJIY-subgraph-1
ligand19918-0;NAFJAG-subgraph-1
ligand19919-0;NOGTIM-subgraph-4
ligand19920-0;GIZLOS-subgraph-5
ligand19921-0;FOBBUU-subgraph-0
ligand19922-0;TURJAS-subgraph-3
ligand19923-0;VELDAV-subgraph-0
ligand19924-0;ZALHUS-subgraph-1
ligand19925-0;KAQFAJ-subgraph-2
ligand19926-0;UKIXOE-subgraph-1
ligand19927-0;MOWWUR-subgraph-0
ligand19928-0;CIQSON-subgraph-0
ligand19929-0;AROJIA-subgraph-0
ligand19930-0;QAZWEX-subgraph-0
ligand19931-0;GOBCAD-subgraph-0
ligand19932-0;FIVFEV-subgraph-4
ligand19933-0;LAXGEW-subgraph-3
ligand19934-0;FIHLUG-subgraph-0
ligand19935-0;BOFMAL-subgraph-0
ligand19936-0;CIVQEG-subgraph-0
ligand19937-0;LAHDUU-subgraph-0
ligand19938-0;VEKMIJ-subgraph-5
ligand19939-0;EYENAX-subgraph-4
ligand19940-0;SEKRAB-subgraph-1
ligand19941-0;TADKIW-subgraph-0
ligand19942-0;ULARAB-subgraph-2
ligand19943-0;YEXZAC-subgraph-1
ligand19944-0;SOSRAT-subgraph-0
ligand19945-0;SOSRAT-subgraph-1
ligand19946-0;EYEFIA-subgraph-0
ligand19947-0;WIYYAG-subgraph-1
ligand19948-0;KAKDIK-subgraph-1
ligand19949-0;MIKROO-subgraph-0
ligand19950-0;BEGTAL-subgraph-3
ligand19951-0;UVUSAI-subgraph-0
ligand19952-0;MATGAS-subgraph-2
ligand19953-0;KOXPAO-subgraph-3
ligand19954-0;HAPPAP-subgraph-0
ligand19955-0;OWIPOA-subgraph-0
ligand19956-0;MOVZEF-subgraph-0
ligand19957-0;PURFUD-subgraph-2
ligand19958-0;IBUWIN-subgraph-2
ligand19959-0;OMABIN-subgraph-0
ligand19960-0;OMABIN-subgraph-2
ligand19961-0;RANTOP-subgraph-3
ligand19962-0;XODFIF-subgraph-2
ligand19963-0;AROQII-subgraph-1
ligand19964-0;WIGLEE-subgraph-1
ligand19965-0;RALPED-subgraph-2
ligand19966-0;XIBQEE-subgraph-0
ligand19967-0;LAQFOY-subgraph-1
ligand19968-0;CERYUT-subgraph-1
ligand19969-0;TIRNER-subgraph-0
ligand19970-0;IDILUF-subgraph-2
ligand19971-0;IWEZIU-subgraph-0
ligand19972-0;SEZVAW-subgraph-0
ligand19973-0;IYAZOZ-subgraph-0
ligand19974-0;GIRQOP-subgraph-0
ligand19975-0;DIJFAD-subgraph-5
ligand19976-0;LISKEG-subgraph-1
ligand19977-0;DUGHEU-subgraph-2
ligand19978-0;OBAPOZ-subgraph-2
ligand19979-0;FAZXIN-subgraph-0
ligand19980-0;GUYREA-subgraph-0
ligand19981-0;CORTUB-subgraph-1
ligand19982-0;GEKDIL-subgraph-0
ligand19983-0;IZIYOG-subgraph-1
ligand19984-0;XIYLOG-subgraph-0
ligand19985-0;LUYYOT-subgraph-0
ligand19986-0;VANQUZ-subgraph-1
ligand19987-0;VINSUG-subgraph-0
ligand19988-0;ZEPMIU-subgraph-1
ligand19989-0;WAWGAC-subgraph-2
ligand19990-0;VOXZAM-subgraph-0
ligand19991-0;VUMKEV-subgraph-0
ligand19992-0;FAFGIE-subgraph-1
ligand19993-0;DANVAR-subgraph-0
ligand19994-0;UVEKIS-subgraph-5
ligand19995-0;YIWCIR-subgraph-0
ligand19996-0;QARYIV-subgraph-0
ligand19997-0;WUJXUX-subgraph-0
ligand19998-0;CEZPOM-subgraph-0
ligand19999-0;VEDSED-subgraph-1
ligand20000-0;CUKTEJ-subgraph-0
ligand20001-0;AMOPIB-subgraph-0
ligand20002-0;XEFMOL-subgraph-0
ligand20003-0;ELOPIG-subgraph-0
ligand20004-0;TILDOH-subgraph-0
ligand20005-0;ROLCED-subgraph-0
ligand20006-0;JAJTET-subgraph-0
ligand20007-0;FEYJUR-subgraph-2
ligand20008-0;UVOZOV-subgraph-2
ligand20009-0;GEGLIP-subgraph-0
ligand20010-0;DIVNUR-subgraph-5
ligand20011-0;VIPDOQ-subgraph-0
ligand20012-0;FEWDEQ-subgraph-0
ligand20013-0;QUJSOE-subgraph-0
ligand20014-0;WOGBOK-subgraph-1
ligand20015-0;ZAFLOH-subgraph-1
ligand20016-0;FUGWEL-subgraph-0
ligand20017-0;NESSAJ-subgraph-0
ligand20018-0;NEWZEU-subgraph-1
ligand20019-0;GETFUH-subgraph-0
ligand20020-0;KEYRUB-subgraph-0
ligand20021-0;SOWCOX-subgraph-1
ligand20022-0;YIYCEP-subgraph-0
ligand20023-0;XUNMUQ-subgraph-1
ligand20024-0;XOMVED-subgraph-0
ligand20025-0;WOZYIW-subgraph-2
ligand20026-0;TUTLIF-subgraph-0
ligand20027-0;HINJEU-subgraph-2
ligand20028-0;BULZOX-subgraph-1
ligand20029-0;IXIHAZ-subgraph-3
ligand20030-0;QAZNIO-subgraph-0
ligand20031-0;KEVYER-subgraph-1
ligand20032-0;QAZWAS-subgraph-1
ligand20033-0;DIFKIO-subgraph-2
ligand20034-0;RAZCOM-subgraph-1
ligand20035-0;EWAVUV-subgraph-2
ligand20036-0;FERBEK-subgraph-3
ligand20037-0;FAKWOE-subgraph-3
ligand20038-0;OLOQIQ-subgraph-1
ligand20039-0;SIQNEO-subgraph-3
ligand20040-0;VURYUC-subgraph-1
ligand20041-0;ERUPOZ-subgraph-2
ligand20042-0;YAGBAJ-subgraph-2
ligand20043-0;AKEHAB-subgraph-2
ligand20044-0;TUNKIX-subgraph-2
ligand20045-0;NETZIV-subgraph-1
ligand20046-0;ACAREE-subgraph-2
ligand20047-0;WELDUO-subgraph-1
ligand20048-0;WIGSOV-subgraph-0
ligand20049-0;VEYTUP-subgraph-1
ligand20050-0;GUWSOG-subgraph-2
ligand20051-0;AVAMEQ-subgraph-1
ligand20052-0;CUBPIA-subgraph-0
ligand20053-0;PAJPAT-subgraph-3
ligand20054-0;IQIMOK-subgraph-1
ligand20055-0;EHAFAW-subgraph-2
ligand20056-0;SUSNEB-subgraph-1
ligand20057-0;HUWYUU-subgraph-0
ligand20058-0;TOBTIN-subgraph-2
ligand20059-0;TAYJEM-subgraph-1
ligand20060-0;MUCRUX-subgraph-0
ligand20061-0;AQICIN-subgraph-0
ligand20062-0;OMISUY-subgraph-1
ligand20063-0;MOLXEQ-subgraph-1
ligand20064-0;CILYII-subgraph-0
ligand20064-1;CILYEE-subgraph-0
ligand20065-0;CIXFUN-subgraph-1
ligand20066-0;QUMSEY-subgraph-2
ligand20067-0;AVOCOE-subgraph-1
ligand20068-0;HIRWEK-subgraph-0
ligand20069-0;PILTAJ-subgraph-0
ligand20070-0;HYXMOB-subgraph-3
ligand20071-0;QERKUT-subgraph-5
ligand20072-0;OHUFON-subgraph-1
ligand20073-0;LAFDIF-subgraph-2
ligand20074-0;OJUYID-subgraph-0
ligand20075-0;PATSIN-subgraph-1
ligand20076-0;BOKREZ-subgraph-0
ligand20077-0;ANOVOR-subgraph-2
ligand20078-0;OFIJOE-subgraph-0
ligand20079-0;OFIJOE-subgraph-1
ligand20080-0;CIBLUV-subgraph-3
ligand20081-0;IWOQEQ-subgraph-1
ligand20082-0;QUBFOI-subgraph-2
ligand20083-0;PIDXEG-subgraph-2
ligand20084-0;GOSGOK-subgraph-1
ligand20085-0;MOBQED-subgraph-0
ligand20086-0;HUPJAF-subgraph-0
ligand20087-0;NEDQAS-subgraph-0
ligand20088-0;KAGPAJ-subgraph-0
ligand20089-0;WIJBUP-subgraph-0
ligand20090-0;WIHVOZ-subgraph-0
ligand20091-0;ZUDNIV-subgraph-0
ligand20092-0;VEBNAS-subgraph-0
ligand20093-0;GAYKUO-subgraph-2
ligand20094-0;BISQIF-subgraph-0
ligand20095-0;EYIXEQ-subgraph-0
ligand20096-0;WOMYAB-subgraph-0
ligand20097-0;ZONJOD-subgraph-1
ligand20098-0;JOCJUG-subgraph-0
ligand20099-0;SODZES-subgraph-2
ligand20100-0;BEHQIO-subgraph-0
ligand20101-0;YIXYUZ-subgraph-3
ligand20102-0;BOJQAT-subgraph-1
ligand20103-0;QEZMUH-subgraph-1
ligand20104-0;ZUFYOO-subgraph-2
ligand20105-0;DOSWEN-subgraph-2
ligand20106-0;FAGSAJ-subgraph-1
ligand20107-0;TIWHAJ-subgraph-1
ligand20108-0;SEFCIP-subgraph-3
ligand20109-0;IFAYOD-subgraph-1
ligand20110-0;VOCJUT-subgraph-0
ligand20111-0;WUWFUP-subgraph-1
ligand20112-0;LAZYAN-subgraph-1
ligand20113-0;UDAGOY-subgraph-3
ligand20114-0;TIWLUI-subgraph-0
ligand20115-0;TIWLUI-subgraph-1
ligand20116-0;FEPGAJ-subgraph-0
ligand20117-0;VEVFEJ-subgraph-3
ligand20118-0;YUJLAS-subgraph-2
ligand20119-0;WOVKUN-subgraph-0
ligand20120-0;YUNTEI-subgraph-3
ligand20121-0;SOWBAJ-subgraph-0
ligand20122-0;APXCBU-subgraph-2
ligand20123-0;FIFCUV-subgraph-1
ligand20124-0;OMEZAI-subgraph-0
ligand20125-0;UBUNOW-subgraph-0
ligand20126-0;PAPRAC-subgraph-0
ligand20127-0;ETUHIL-subgraph-1
ligand20128-0;WAMVIR-subgraph-0
ligand20129-0;HESNAX-subgraph-2
ligand20130-0;AHIXUL-subgraph-0
ligand20131-0;CUGHER-subgraph-0
ligand20132-0;BAXDAJ-subgraph-1
ligand20133-0;XUSYAM-subgraph-1
ligand20134-0;XEPKIM-subgraph-1
ligand20135-0;YUVZOE-subgraph-5
ligand20136-0;TAGZUX-subgraph-2
ligand20137-0;MUDRIM-subgraph-1
ligand20138-0;NUCSEL-subgraph-0
ligand20139-0;WAMWUE-subgraph-1
ligand20140-0;KUXKEV-subgraph-2
ligand20141-0;KEWGIC-subgraph-0
ligand20142-0;FELPIX-subgraph-0
ligand20143-0;NIJTEI-subgraph-1
ligand20144-0;RIFJIA-subgraph-3
ligand20145-0;DOFPEU-subgraph-0
ligand20146-0;SOLVEU-subgraph-0
ligand20147-0;EMUZER-subgraph-0
ligand20148-0;HAVNOK-subgraph-0
ligand20149-0;HERBOV-subgraph-2
ligand20150-0;COWKUU-subgraph-1
ligand20151-0;IRAYAD-subgraph-0
ligand20152-0;PASKUP-subgraph-0
ligand20153-0;AQAXEV-subgraph-0
ligand20154-0;FOCKIR-subgraph-2
ligand20155-0;TIHFAT-subgraph-0
ligand20156-0;GOSMOQ-subgraph-0
ligand20157-0;COXCOI-subgraph-0
ligand20158-0;VIXJOB-subgraph-2
ligand20159-0;IJANIQ-subgraph-2
ligand20160-0;NIMYUE-subgraph-2
ligand20161-0;PEWZIE-subgraph-0
ligand20162-0;XEPTUI-subgraph-0
ligand20163-0;OMUNIW-subgraph-0
ligand20164-0;YUDWIE-subgraph-2
ligand20165-0;EYOMAI-subgraph-2
ligand20166-0;LAMYEF-subgraph-3
ligand20167-0;USUTEI-subgraph-0
ligand20168-0;FANGUW-subgraph-0
ligand20169-0;ZOLDEJ-subgraph-0
ligand20170-0;YUMXIO-subgraph-1
ligand20171-0;MOYMOC-subgraph-0
ligand20172-0;EYIQIN-subgraph-0
ligand20173-0;HUVKEP-subgraph-2
ligand20174-0;SUBMUA-subgraph-0
ligand20175-0;PEWZUM-subgraph-0
ligand20176-0;ADAZAI-subgraph-2
ligand20177-0;FADJEZ-subgraph-5
ligand20178-0;ZARMIQ-subgraph-0
ligand20179-0;LEZCUR-subgraph-2
ligand20180-0;QORQET-subgraph-1
ligand20181-0;QETXET-subgraph-3
ligand20182-0;NIXZIE-subgraph-1
ligand20183-0;ZOTXEO-subgraph-0
ligand20184-0;EZEXEM-subgraph-0
ligand20185-0;OZOCEO-subgraph-1
ligand20186-0;AMOPAT-subgraph-1
ligand20187-0;ALERAN-subgraph-4
ligand20188-0;NUVDIT-subgraph-2
ligand20189-0;OJAZOO-subgraph-1
ligand20190-0;EFUGIW-subgraph-2
ligand20191-0;AQOBOZ-subgraph-3
ligand20192-0;HIGSAU-subgraph-3
ligand20193-0;ETOTUD-subgraph-0
ligand20194-0;JIRPAC-subgraph-0
ligand20195-0;USIHEK-subgraph-0
ligand20196-0;EMUZET-subgraph-1
ligand20197-0;VOHHAD-subgraph-1
ligand20198-0;BICFUP-subgraph-0
ligand20199-0;XOSCUE-subgraph-0
ligand20200-0;XITBUX-subgraph-0
ligand20201-0;ULONOZ-subgraph-1
ligand20202-0;WORGAL-subgraph-0
ligand20203-0;TUMLEU-subgraph-4
ligand20204-0;FIHRET-subgraph-2
ligand20205-0;DAQHUA-subgraph-0
ligand20206-0;DAQJAI-subgraph-1
ligand20207-0;ICOMIX-subgraph-0
ligand20208-0;YARDEA-subgraph-4
ligand20209-0;WEPVEV-subgraph-1
ligand20210-0;GENSOK-subgraph-0
ligand20211-0;POKNEI-subgraph-2
ligand20212-0;GIVPAE-subgraph-1
ligand20213-0;SACHOT-subgraph-2
ligand20214-0;PENMIH-subgraph-0
ligand20215-0;JEXKIH-subgraph-1
ligand20216-0;CODMAN-subgraph-3
ligand20217-0;PAZZAS-subgraph-0
ligand20218-0;BINHIP-subgraph-0
ligand20219-0;CUJKAV-subgraph-2
ligand20220-0;OKUQIX-subgraph-1
ligand20221-0;VAPHUR-subgraph-0
ligand20222-0;HACRAF-subgraph-0
ligand20223-0;WAHTEE-subgraph-0
ligand20224-0;IZUVOR-subgraph-0
ligand20225-0;IJEWUS-subgraph-1
ligand20226-0;JERTUV-subgraph-1
ligand20227-0;RIPLEI-subgraph-2
ligand20228-0;PUNTEZ-subgraph-0
ligand20229-0;OCUKAA-subgraph-1
ligand20230-0;LAJQIA-subgraph-0
ligand20231-0;DAYTOM-subgraph-0
ligand20232-0;EKETUK-subgraph-0
ligand20233-0;MENCOX-subgraph-2
ligand20234-0;SOQFOU-subgraph-2
ligand20235-0;JAQBIQ-subgraph-0
ligand20236-0;RICGIV-subgraph-1
ligand20237-0;YOJVID-subgraph-0
ligand20238-0;RARKUQ-subgraph-3
ligand20239-0;RITRUK-subgraph-2
ligand20240-0;KUGNEG-subgraph-3
ligand20241-0;CMCSPD-subgraph-2
ligand20242-0;TEGVUX-subgraph-0
ligand20243-0;TEFJEU-subgraph-0
ligand20244-0;XIQHEL-subgraph-0
ligand20245-0;FOHVOP-subgraph-3
ligand20246-0;IBEHUW-subgraph-0
ligand20247-0;OBOKAS-subgraph-2
ligand20248-0;DEDSEO-subgraph-1
ligand20249-0;TOGHEE-subgraph-1
ligand20250-0;BEZLOH-subgraph-3
ligand20251-0;YUHKOB-subgraph-2
ligand20252-0;LAFWOI-subgraph-1
ligand20253-0;TEWQAO-subgraph-3
ligand20254-0;UGILIF-subgraph-1
ligand20255-0;AYUMOW-subgraph-0
ligand20256-0;IVARIJ-subgraph-0
ligand20257-0;CUGSOO-subgraph-2
ligand20258-0;KISPOV-subgraph-1
ligand20259-0;UMIREO-subgraph-0
ligand20260-0;PAWZAR-subgraph-0
ligand20261-0;MAMTID-subgraph-0
ligand20262-0;TEFQAA-subgraph-0
ligand20263-0;UQARIQ-subgraph-2
ligand20264-0;IWEDUJ-subgraph-1
ligand20265-0;IWOKIO-subgraph-0
ligand20266-0;LIZJEK-subgraph-0
ligand20267-0;ITAYUZ-subgraph-0
ligand20268-0;YORFAO-subgraph-2
ligand20269-0;ZUXZEA-subgraph-1
ligand20270-0;AFIVUH-subgraph-0
ligand20271-0;ZAKGOH-subgraph-0
ligand20272-0;DETCEL-subgraph-1
ligand20273-0;WEZQEX-subgraph-1
ligand20274-0;LATXEN-subgraph-1
ligand20275-0;EVUROC-subgraph-1
ligand20276-0;WOYGEW-subgraph-2
ligand20277-0;FIBLOS-subgraph-2
ligand20278-0;SARRUA-subgraph-1
ligand20279-0;CADMIH-subgraph-2
ligand20280-0;TOTPEX-subgraph-0
ligand20281-0;GAWLAT-subgraph-0
ligand20282-0;HUJTOY-subgraph-0
ligand20283-0;LUSHUE-subgraph-0
ligand20284-0;QOKYOE-subgraph-0
