ligand_name;smiles;logp;n_aliphatic_rings;n_aromatic_rings;n_saturated_rings;n_rotatable_bonds
ligand24882-0;[CH3][C@@]12[CH2][C@]3([CH3])[O][C@@]([CH3])([CH2][C@]([CH3])([O]1)[P]3[c]1[cH][cH][cH][cH][c]1[P]([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1)[O]2;5.287600000000005;4;3;4;4
ligand24883-0;[S][c]1[cH][cH][cH][cH][c]1[P]([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][c]1[SH];4.289900000000002;0;3;0;3
ligand24884-0;[C]#[N][C@H]1[C@@H]([O][C]([CH3])=[O])[O][C@H]([CH2][O][C]([CH3])=[O])[C@@H]([O][C]([CH3])=[O])[C@@H]1[O][C]([CH3])=[O];-0.2848299999999999;1;0;1;5
ligand24885-0;[CH3][CH2][CH2][CH2][P]([CH2][CH2][CH2][CH3])([CH2][CH2][CH2][CH3])[C@H]1[CH][CH][CH][C]1=[O];4.968470000000005;1;0;1;10
ligand24886-0;[CH3][CH2][CH2][CH2][C]1=[N][N]=[C]([c]2[cH][cH][cH][c]([C]3=[CH][C]([CH2][CH2][CH2][CH3])=[N][N]3)[n]2)[CH]1;4.139890000000003;2;1;0;8
ligand24887-0;[cH]1[cH][cH][c]([N][c]2[cH][cH][cH][cH][c]2[CH2][P]([CH2][c]2[cH][cH][cH][cH][c]2[N][c]2[cH][cH][cH][cH][cH]2)[c]2[cH][cH][cH][cH][cH]2)[cH][cH]1;8.329400000000005;0;5;0;9
ligand24888-0;[CH3][C]1[C]([CH3])=[CH][CH]=[C]1[CH3];2.4869900000000005;1;0;0;0
ligand24889-0;[O][C](=[O])[C@H]1[CH2][CH2][C](=[O])[NH]1;-0.7779000000000005;1;0;1;1
ligand24890-0;[CH3][c]1[cH][cH][cH][c]([CH3])[c]1[N][Si]([CH3])([CH3])[N]([CH3])[CH3];2.802740000000001;0;1;0;3
ligand24891-0;[CH3][c]1[cH][cH][cH][c]([CH3])[c]1[N][Si]([CH3])([CH3])[N]([CH3])[CH3];2.802740000000001;0;1;0;3
ligand24892-0;[CH3][c]1[cH][cH][n+]([O-])[cH][cH]1;0.6284200000000001;0;1;0;0
ligand24893-0;[CH3][O][c]1[cH][cH][cH][cH][c]1/[N]=[C](\[CH3])[CH]/[C]([CH3])=[N]/[c]1[c]([CH]([CH3])[CH3])[cH][cH][cH][c]1[CH]([CH3])[CH3];7.0312900000000065;0;2;0;7
ligand24894-0;[CH3][C]([CH3])=[C]([B]1[CH][CH]=[CH][CH]=[CH]1)[B]1[CH][CH]=[CH][CH]=[CH]1;3.2081800000000023;2;0;0;2
ligand24895-0;[PH2][c]1[cH][cH][cH][cH][c]1[PH2];0.6873999999999998;0;1;0;0
ligand24896-0;[CH3][CH2][N]([CH2][CH3])[c]1[cH][cH][c](/[CH]=[N]/[c]2[cH][cH][cH][cH][c]2[O])[c]([O])[cH]1;4.571000000000004;0;2;0;5
ligand24897-0;[CH3][C]([CH3])([CH3])[N]1[C][CH2][c]2[cH][cH][cH][cH][c]2[CH2]1;2.881990000000002;1;1;0;0
ligand24898-0;[CH3][C]1([CH3])[O][C]([CH][C]2=[N][C@H]([c]3[cH][cH][cH][cH][cH]3)[C]([CH3])([CH3])[O]2)=[N][C@@H]1[c]1[cH][cH][cH][cH][cH]1;5.087890000000005;2;2;0;4
ligand24899-0;[CH3]/[C](=[N]\[N][C]([NH2])=[S])[C](=[O])[NH][c]1[cH][cH][cH][cH][cH]1;0.8489999999999999;0;1;0;3
ligand24900-0;[CH3]/[C](=[N]\[N][C]([NH2])=[S])[C](=[O])[NH][c]1[cH][cH][cH][cH][cH]1;0.8489999999999999;0;1;0;3
ligand24901-0;[CH3][C]([CH2][CH2][C]1=[CH][CH]=[CH][CH]=[C]1)=[C]([F])[F];3.792690000000002;1;0;0;3
ligand24902-0;[CH3][C@H](/[N]=[C](\[c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][c]1[N][C](=[O])[C@@H]1[CH2][CH2][CH2][N]1[CH2][c]1[cH][cH][cH][cH][cH]1)[C]([O])=[O];4.296700000000004;1;3;1;8
ligand24903-0;[CH3][N][c]1[cH][cH][cH][cH][c]1[C]1=[C]([CH3])[C]([CH3])=[CH][C]1[CH3];3.8800900000000027;1;1;0;2
ligand24904-0;[CH2]=[CH][N]1[C][N]([CH3])[CH]=[CH]1;0.8447899999999999;1;0;0;1
ligand24905-0;[CH3][CH2][O][C](=[O])[C]([C](=[O])[O][CH2][CH3])[C]([S])=[S];1.21199;0;0;0;5
ligand24906-0;[CH3][c]1[n][n][n][n]1[CH2][C]([NH2])=[O];-1.5331800000000004;0;1;0;2
ligand24907-0;[F][c]1[cH][c]([F])[cH][c]([C]2=[N][C]([c]3[cH][cH][cH][cH][n]3)=[N][N]2)[cH]1;2.0862;1;2;0;2
ligand24908-0;[F][C]([c]1[cH][cH][cH][cH][cH]1)([c]1[cH][cH][cH][cH][cH]1)[C@@H]1[CH2][CH2][CH2][S]1;4.795300000000004;1;2;1;3
ligand24909-0;[cH]1[cH][cH][c]([P]([CH2][CH2][O][c]2[cH][cH][c]([O][CH2][CH2][P]([c]3[cH][cH][cH][cH][cH]3)[c]3[cH][cH][cH][cH][cH]3)[c]3[cH][cH][cH][cH][c]23)[c]2[cH][cH][cH][cH][cH]2)[cH][cH]1;7.863200000000009;0;6;0;12
ligand24910-0;[CH3][NH][C](=[S])[NH]/[N]=[C](\[CH3])[c]1[cH][cH][cH][cH][n]1;0.8994999999999997;0;1;0;2
ligand24911-0;[CH3][C]1[C]([CH3])=[C]([CH3])[C]([CH3])=[C]1/[CH]=[C](\[NH])[c]1[cH][cH][c]([Cl])[cH][cH]1;5.2246900000000025;1;1;0;2
ligand24912-0;[C][P]([Se])([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1;2.28409;0;2;0;2
ligand24913-0;[OH][CH2][CH2][n]1[n][c]([c]2[cH][cH][cH][cH][cH]2)[cH][c]1[c]1[cH][cH][cH][cH][cH]1;3.3062000000000014;0;3;0;4
ligand24914-0;[CH3][N]([CH3])[CH2][CH2][NH][CH2][CH2][NH2];-0.9036999999999991;0;0;0;5
ligand24915-0;[CH3][C@H]([C]1=[CH][CH]=[CH][CH]1)[c]1[cH][cH][cH][cH][cH]1;3.490590000000002;1;1;0;2
ligand24916-0;[CH3][O][C](=[O])[CH][P]([CH][C](=[O])[O][CH3])[CH]([CH3])[CH3];1.5462799999999999;0;0;0;5
ligand24917-0;[CH3][O][CH2][CH2][O][CH2][CH2][O][CH2][CH2][n]1[cH][c]([C]2=[CH][N]([CH3])[C][N]2[CH3])[n][n]1;0.12959000000000076;1;1;0;10
ligand24918-0;[CH3][CH2][N]([N][O])[c]1[cH][cH][c]([c]2[cH][c]([c]3[cH][cH][cH][cH][n]3)[n][c]([c]3[cH][cH][cH][cH][n]3)[cH]2)[cH][cH]1;4.709000000000004;0;4;0;6
ligand24919-0;[CH3][C]([CH3])([CH3])[C]1[P]=[C]([C]([CH3])([CH3])[CH3])[P]=[C]1[C]([CH3])([CH3])[CH3];5.864990000000005;1;0;0;0
ligand24920-0;[CH3][O][C](=[O])/[C](=[C](\[CH3])[O])[C@@H]([C](=[O])[O][CH3])[P]([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1;2.5384;0;2;0;6
ligand24921-0;[CH]1=[P][C]2[CH2][CH2][CH2][CH2][C]2=[CH]1;2.7807900000000005;2;0;1;0
ligand24922-0;[CH3][CH]([CH3])[C@@H]1[N]=[C]([c]2[cH][cH][cH][cH][c]2[NH][c]2[cH][cH][cH][cH][c]2[C]2=[N][C@@H]([C]([CH3])([CH3])[CH3])[CH2][O]2)[O][C]1([CH3])[CH3];6.201700000000006;2;2;0;5
ligand24923-0;[CH3][C]1=[CH][CH]=[CH][C]=[C]1[N]([c]1[cH][cH][c]([CH3])[cH][c]1[P]([CH]([CH3])[CH3])[CH]([CH3])[CH3])[c]1[cH][cH][c]([CH3])[cH][c]1[P]([CH]([CH3])[CH3])[CH]([CH3])[CH3];9.492729999999998;1;2;0;9
ligand24924-0;[CH3][CH2][CH2][c]1[cH][cH][c]([S](=[O])(=[O])[N][c]2[cH][cH][cH][c]3[cH][cH][cH][n][c]23)[cH][cH]1;3.8121000000000027;0;3;0;5
ligand24925-0;[CH3][c]1[cH][cH][n][c]([c]2[cH][c]([CH2][n]3[cH][c]([CH2][NH][C](=[O])[c]4[cH][cH][cH][cH][cH]4)[n][n]3)[cH][cH][n]2)[cH]1;3.0702200000000017;0;4;0;6
ligand24926-0;[CH]=[CH][S][c]1[cH][cH][cH][cH][cH]1;2.725390000000001;0;1;0;2
ligand24927-0;[CH3][O][C](=[O])[C]([C]([C](=[O])[O][CH3])/[C](=[C]/[C]([F])([F])[F])[C]([F])([F])[F])/[C](=[C]/[C]([F])([F])[F])[C]([F])([F])[F];4.1897600000000015;0;0;0;5
ligand24928-0;[CH3][C]([CH3])([C]1=[CH][C]([Si]([CH3])([CH3])[CH3])=[C]2[CH][CH]=[CH][CH]=[C]12)[C]1=[c]2[cH][cH][cH][cH][c]2=[C]([Si]([CH3])([CH3])[CH3])[CH]1;5.9239800000000065;3;1;0;4
ligand24929-0;[C]#[C][CH]=[C]([C]#[N])[C]#[N];0.5497499999999998;0;0;0;0
ligand24930-0;[CH3][C@@H]1[C]2=[C]([CH]=[CH][CH]2)[C@@H]([CH3])[C@H]2[O][C]([CH3])([CH3])[O][C@@H]21;2.8629900000000017;3;0;1;0
ligand24931-0;[CH3][C]1[CH][C@H]2[C]([CH3])[CH][C@@H]1[c]1[c]([F])[c]([F])[c]([F])[c]([F])[c]12;4.034760000000002;3;1;1;0
ligand24932-0;[CH2]=[C][CH]=[CH2];1.1615900000000001;0;0;0;1
ligand24933-0;[CH3][C]([CH3])([C]=[O])[O][C]=[O];-0.04150000000000009;0;0;0;3
ligand24934-0;[CH3][N]([CH3])[N]1[C](=[S])[S][C](=[S])[C]1=[S];1.4515;1;0;1;1
ligand24935-0;[CH3][C]([CH3])([CH3])[c]1[cH][c](/[CH]=[N]/[OH])[c]([O])[c]([CH2][NH]2[CH2][CH2][CH2][CH2][CH2]2)[cH]1;3.7452000000000023;1;1;1;3
ligand24936-0;[NH2][C](=[O])[c]1[n][cH][cH][cH][n]1;-0.42450000000000004;0;1;0;1
ligand24937-0;[C]#[C][CH]([CH3])[CH3];1.23219;0;0;0;0
ligand24938-0;[CH3][C@@H]([CH2][c]1[cH][cH][cH][cH][n]1)[c]1[cH][cH][cH][cH][c]1[N];3.128000000000002;0;2;0;3
ligand24939-0;[CH3][C]([CH3])([CH3])[C]1[N]=[N][C]([C]([CH3])([CH3])[CH3])=[P]1;4.109990000000003;1;0;0;0
ligand24940-0;[CH3][C]([CH3])([CH3])[c]1[n][n][c]([C]([CH3])([CH3])[CH3])[p]1[Cl];4.060100000000003;0;1;0;0
ligand24941-0;[CH3][NH][C](=[S])[N][P]([S])([O][CH]([CH3])[CH3])[O][CH]([CH3])[CH3];2.8202000000000007;0;0;0;5
ligand24942-0;[CH2]=[C][C@@H]1[CH2][CH2][CH2][C@@H]1[O];1.57479;1;0;1;1
ligand24943-0;[cH]1[cH][cH][c]([P]([c]2[cH][cH][cH][cH][cH]2)[c]2[cH][cH][cH][cH][c]2[CH2][N]2[CH2][CH2][O][CH2][CH2]2)[cH][cH]1;3.277000000000002;1;3;1;5
ligand24944-0;[cH]1[cH][cH][c]([CH2][N]2[CH2][CH2][S][CH2][CH2][S][CH2][CH2]2)[n][cH]1;2.3636;1;1;1;2
ligand24945-0;[O][C](=[O])[CH2][CH2][NH][C@H]([c]1[cH][cH][cH][cH][cH]1)[C@@H]([NH][CH2][CH2][C]([O])=[O])[c]1[cH][cH][cH][cH][cH]1;2.3426;0;2;0;11
ligand24946-0;[CH2]=[CH][C@]1([O][CH2][CH3])[N]=[C]([O][CH2][CH3])/[C]1=[CH]/[c]1[cH][cH][cH][cH][cH]1;3.437400000000002;1;1;0;5
ligand24947-0;[CH3][c]1[n][c]2[c]3[c]([cH][cH][c]2[s]1)[CH]=[CH][CH]=[C]3;3.339010000000002;1;2;0;0
ligand24948-0;[CH3][C@H]([N][P]([C]1=[C][CH]=[CH][CH]=[CH]1)([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1;5.748690000000005;1;3;0;6
ligand24949-0;[CH3][C]1([CH3])[CH2][CH2][CH2][C]([CH3])([CH3])[N]1[NH];2.2274000000000003;1;0;1;0
ligand24950-0;[CH]1=[c]2[cH][cH][cH][cH][c]2=[N][C]1/[CH]=[N]/[c]1[cH][cH][cH][cH][cH]1;2.03479;1;2;0;2
ligand24951-0;[CH3][c]1[cH][c]([CH3])[n]([c]2[cH][cH][cH][c]([c]3[n][c]4[cH][cH][cH][cH][c]4[nH]3)[n]2)[n]1;3.500040000000002;0;4;0;2
ligand24952-0;[CH3][N]([CH3])[C]1=[CH][C]=[C]([c]2[n][c]3[cH][cH][cH][cH][c]3[s]2)[CH]=[CH]1;3.498190000000002;1;2;0;2
ligand24953-0;[CH3][N]([CH3])[c]1[n][p]([CH]([Si]([CH3])([CH3])[CH3])[Si]([CH3])([CH3])[CH3])[n][c]1[c]1[cH][cH][cH][cH][cH]1;5.540500000000005;0;2;0;5
ligand24954-0;[CH3][O][c]1[cH][c]([S])[c]([S])[cH][c]1[O][CH3];2.8166;0;1;0;2
ligand24955-0;[CH3][S][c]1[cH][cH][cH][cH][c]1[N][C]([CH3])/[CH]=[C](/[CH3])[N][c]1[cH][cH][cH][cH][c]1[S][CH3];5.758090000000005;0;2;0;7
ligand24956-0;[CH3][C]1=[C]2[O][C]([NH])=[C]([c]3[n][c]4[cH][cH][cH][cH][c]4[nH]3)[CH]=[C]2[CH][CH]=[CH]1;3.519090000000001;2;2;0;1
ligand24957-0;[CH3][O][c]1[cH][cH][c]([NH][C](=[S])[N]/[N]=[C]([CH3])/[C]([CH3])=[N]/[N][C](=[S])[NH][c]2[cH][cH][c]([O][CH3])[cH][cH]2)[cH][cH]1;3.758200000000002;0;2;0;7
ligand24958-0;[O][c]1[cH][cH][cH][cH][c]1[P]([c]1[cH][cH][cH][cH][c]1[O])[c]1[cH][cH][cH][cH][c]1[OH];3.4380000000000015;0;3;0;3
ligand24959-0;[CH2]1[CH2][CH2][C]2([CH2]1)[CH2][O][P]([CH2][CH2][P]1[O][CH2][C]3([CH2][CH2][CH2][CH2]3)[CH2][O]1)[O][CH2]2;4.824600000000005;4;0;4;3
ligand24960-0;[CH3][C@H]([c]1[cH][cH][cH][cH][cH]1)[C@H](/[N]=[C](\[c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][c]1[N][C](=[O])[C@@H]1[CH2][CH2][CH2][N]1[CH2][c]1[cH][cH][cH][cH][cH]1)[C]([O])=[O];6.080500000000007;1;4;1;10
ligand24961-0;[S]=[C]([N][N][CH][c]1[cH][cH][cH][cH][c]1[Br])[S][CH2][c]1[cH][cH][cH][cH][cH]1;4.301090000000003;0;2;0;5
ligand24962-0;[CH3][CH2][CH2][CH2][O][c]1[cH][cH][cH][n][c]1/[CH]=[N]/[CH2][C]([CH3])([CH3])[CH2]/[N]=[CH]/[c]1[n][cH][cH][cH][c]1[O][CH2][CH2][CH2][CH3];5.398600000000005;0;2;0;14
ligand24963-0;[CH3][c]1[cH][cH][c]([S](=[O])(=[O])[N][c]2[cH][cH][cH][cH][c]2/[CH]=[N]/[c]2[cH][cH][cH][cH][n]2)[cH][cH]1;3.7654200000000024;0;3;0;5
ligand24964-0;[N]#[C][c]1[c]([F])[c]([F])[c]([N][P]([CH2][P]([c]2[cH][cH][cH][cH][cH]2)[c]2[cH][cH][cH][cH][cH]2)([c]2[cH][cH][cH][cH][cH]2)[c]2[cH][cH][cH][cH][cH]2)[c]([F])[c]1[F];7.024580000000006;0;5;0;8
ligand24965-0;[CH3][O][C](=[O])[C@H]([CH2][c]1[cH][cH][cH][cH][cH]1)[NH][C](=[S])[NH][C](=[O])[c]1[cH][cH][cH][o]1;1.6681999999999997;0;2;0;5
ligand24966-0;[CH3][CH]([CH3])[CH2][O];1.0729;0;0;0;1
ligand24967-0;[CH3][O][C]1=[CH][CH][CH][CH2][CH]1;1.53327;1;0;0;1
ligand24968-0;[CH3][CH2][N]([CH2][CH3])[C](=[S])=[C]=[C][Si]([CH3])([CH3])[C]([CH3])([CH3])[CH3];3.9396900000000032;0;0;0;3
ligand24969-0;[CH3][CH][N+](=[O])[O-];0.4447899999999999;0;0;0;1
ligand24970-0;[cH]1[cH][cH][c]2[n][c]3[c]4[n][cH][cH][cH][c]4[c]4[cH][cH][cH][n][c]4[c]3[n][c]2[cH]1;3.879400000000003;0;5;0;0
ligand24971-0;[cH]1[cH][cH][c]([SiH][c]2[cH][cH][cH][cH][cH]2)[cH][cH]1;1.0739;0;2;0;2
ligand24972-0;[CH3][C]([CH3])([CH3])[P]/[C]=[CH]/[c]1[cH][cH][cH][cH][cH]1;4.2051900000000035;0;1;0;2
ligand24973-0;[C]1=[C]([N]([c]2[cH][cH][cH][cH][cH]2)[c]2[cH][cH][cH][c]([n]3[cH][cH][cH][n]3)[n]2)[CH]=[CH][CH]=[CH]1;4.242690000000003;1;3;0;4
ligand24974-0;[CH3][O][c]1[cH][cH][c]([N]2[C][N]([CH2][N]3[C][N]([c]4[cH][cH][c]([O][CH3])[cH][cH]4)[CH]=[CH]3)[CH]=[CH]2)[cH][cH]1;3.5404800000000023;2;2;0;6
ligand24975-0;[C]1=[CH][c]2[cH][cH][cH][cH][c]2[CH]=[C]1[c]1[n][cH][cH][s]1;3.5136900000000013;1;2;0;1
ligand24976-0;[C]#[C][c]1[cH][cH][s][c]1[C]#[C][c]1[cH][cH][cH][c]([C]#[C][c]2[s][cH][cH][c]2[C]#[C])[n]1;3.8799800000000015;0;3;0;0
ligand24977-0;[O][N][C]1[C]2[C][C@]21[N][OH];-1.1163300000000003;2;0;2;2
ligand24978-0;[O][C](=[O])[c]1[cH][cH][cH][cH][c]1[c]1[cH][cH][cH][cH][c]1[C](=[O])[OH];2.6709000000000005;0;2;0;3
ligand24979-0;[N]#[C]/[C](=[N]\[O])[C](=[O])[N]1[CH2][CH2][O][CH2][CH2]1;-0.8447199999999999;1;0;1;1
ligand24980-0;[CH3][C]([CH3])([CH3])[S][c]1[cH][cH][cH][cH][c]1[CH2][N]([CH2][c]1[cH][cH][cH][cH][n]1)[CH2][c]1[cH][cH][cH][cH][c]1[S][C]([CH3])([CH3])[CH3];8.065200000000008;0;3;0;8
ligand24981-0;[CH3][C]([CH3])([CH3])[C]1[CH]=[CH][C]([C]([CH3])([CH3])[CH3])=[N]1;3.6213900000000026;1;0;0;0
ligand24982-0;[CH3][P]1[S][C]([C]([CH3])([CH3])[CH3])[P][C@@H]1[C]([CH3])([CH3])[CH3];5.613890000000004;1;0;1;0
ligand24983-0;[O]=[C]([NH][c]1[cH][cH][cH][cH][cH]1)[NH][c]1[cH][cH][cH][c](/[N]=[CH]/[c]2[cH][cH][cH][c](/[CH]=[N]/[c]3[cH][cH][cH][c]([NH][C](=[O])[NH][c]4[cH][cH][cH][cH][cH]4)[cH]3)[n]2)[cH]1;7.870800000000005;0;5;0;8
ligand24984-0;[CH3][CH2][N]([CH2][CH3])[CH2][P]([CH2][C@@H]([NH][c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1;5.946500000000006;0;3;0;10
ligand24985-0;[C]1=[C]2[CH][N]=[C]1[C]([c]1[cH][cH][cH][cH][cH]1)[C]1=[CH][CH]=[C]([CH][C]3=[CH][CH]=[C]([CH][C]4=[CH][CH]=[C]([N]4)[C]2[c]2[cH][cH][cH][cH][cH]2)[N]3)[N]1;5.157540000000005;5;2;0;2
ligand24986-0;[CH3][C]1([CH3])[CH2][CH2][C]([CH3])([CH3])[C]2=[CH][C]3=[c]4[cH][cH][cH][cH][c]4=[C]([Si]([CH3])([CH3])[N][C]([CH3])([CH3])[c]4[cH][cH][cH][cH][cH]4)[C]3[CH]=[C]21;6.572690000000008;3;2;1;4
ligand24987-0;[CH3][O][CH2][CH2][CH2][N][c]1[cH][cH][cH][cH][cH]/[c]1=[N]\[CH2][CH2][CH2][O][CH3];1.8961999999999997;0;1;0;9
ligand24988-0;[F][C]([F])([F])[c]1[cH][cH][cH][cH][c]1[P]([S])([S])[c]1[cH][cH][cH][cH][c]1[C]([F])([F])[F];5.917600000000003;0;2;0;2
ligand24989-0;[CH3][CH]([CH3])[P]([O][CH2][C]1[CH2][C@@H]1[CH2][O][P]([CH]([CH3])[CH3])[CH]([CH3])[CH3])[CH]([CH3])[CH3];6.041390000000007;1;0;1;10
ligand24990-0;[CH3][O][C](=[O])[C]([CH2][c]1[cH][cH][cH][c]([C][CH2][c]2[cH][cH][cH][c]([CH2][C]([C](=[O])[O][CH3])[C](=[O])[O][CH3])[n]2)[n]1)[C](=[O])[O][CH3];1.0746699999999991;0;2;0;11
ligand24991-0;[CH3][O][c]1[c]([CH3])[cH][n][c]([CH2][N]([CH2][c]2[cH][cH][cH][cH][n]2)[CH2][c]2[n][cH][c]([CH3])[c]([O][CH3])[c]2[CH3])[c]1[CH3];4.324880000000004;0;3;0;8
ligand24992-0;[Cl][c]1[cH][cH][cH][c]([Cl])[n]1;2.3884000000000007;0;1;0;0
ligand24993-0;[CH3][CH]([CH3])[CH2][N]1[C][N]([CH3])[C]([c]2[cH][cH][cH][cH][cH]2)=[CH]1;2.8846900000000018;1;1;0;3
ligand24994-0;[CH3][O]/[N]=[c]1\[nH][cH][n][c]2[c]1[n][cH][n]2[CH2][c]1[cH][cH][cH][cH][cH]1;1.2697999999999998;0;3;0;3
ligand24995-0;[O][C](=[O])[CH2][NH][CH2][CH2][NH][CH2][C]([O])=[O];-1.9201999999999988;0;0;0;7
ligand24996-0;[NH2][C](=[S])[N]/[N]=[CH]/[C]1=[C][CH]=[CH][CH]=[CH]1;0.6757900000000001;1;0;0;2
ligand24997-0;[CH3][S]/[CH]=[C](\[C][O])[C]#[N];1.22617;0;0;0;2
ligand24998-0;[CH3][c]1[cH][c]([CH3])[c](/[C]([C]2=[N][CH]=[CH][CH]2)=[C]2\[CH]=[CH][CH]=[N]2)[c]([CH3])[cH]1;4.136150000000003;2;1;0;2
ligand24999-0;[O]=[S@]([c]1[cH][cH][c]2[cH][cH][cH][cH][c]2[c]1[c]1[c]([S@](=[O])[CH]2[CH2][CH2][CH2][CH2][CH2]2)[cH][cH][c]2[cH][cH][cH][cH][c]21)[CH]1[CH2][CH2][CH2][CH2][CH2]1;8.589000000000004;2;4;2;5
ligand25000-0;[CH3][C]([CH3])([CH3])[c]1[cH][c]([CH2][N]2[CH2][CH2][CH2][CH2][CH2]2)[c]([O])[c]([C]([CH3])([CH3])[CH3])[cH]1;5.411300000000005;1;1;1;2
ligand25001-0;[CH3][c]1[cH][c]([CH3])[c]([N]2[C][N]([C@@H]([S][c]3[cH][cH][cH][cH][cH]3)[c]3[cH][cH][cH][cH][cH]3)[CH]=[CH]2)[c]([CH3])[cH]1;6.692450000000005;1;3;0;5
ligand25002-0;[CH3][CH]([CH3])[c]1[cH][c]([Br])[cH][c]([CH]([CH3])[CH3])[c]1[O];4.839700000000003;0;1;0;2
ligand25003-0;[CH2][CH][CH2][Si]([CH3])([CH3])[CH3];2.3629800000000003;0;0;0;2
ligand25004-0;[CH3][P]1([CH3])[N][P]([CH3])([CH3])[N][P]([CH3])([CH3])[N][P]([CH3])([CH3])[N][P]([CH3])([CH3])[N][P]([CH3])([CH3])[N]1;4.269600000000003;1;0;1;0
ligand25005-0;[CH3][N]1[c]2[cH][cH][cH][cH][c]2[N]([CH3])[CH]1[c]1[n][c]2[cH][cH][cH][cH][c]2[n]1[CH3];3.158100000000002;1;3;0;1
ligand25006-0;[CH3][C]1=[CH][C]([CH3])=[C]([CH2][P]([CH3])[CH3])[C]=[C]1[CH2][P]([CH3])[CH3];4.4753900000000035;1;0;0;4
ligand25007-0;[CH3][CH2][O][c]1[cH][c](/[CH]=[N]\[N][C]([NH2])=[S])[cH][cH][c]1[OH];0.9727999999999999;0;1;0;4
ligand25008-0;[CH]/[CH]=[CH]\[C]([S])[c]1[cH][cH][cH][c]2[cH][cH][cH][n][c]12;3.5796800000000015;0;2;0;2
ligand25009-0;[NH]=[CH][C](=[NH])[OH];0.17124;0;0;0;1
ligand25010-0;[CH2][CH][CH][CH2][CH2][S][c]1[cH][cH][cH][cH][cH]1;3.4114700000000022;0;1;0;5
ligand25011-0;[CH3][CH]([CH3])[N][P]([Se])([C]([CH3])([CH3])[CH3])[C]([CH3])([CH3])[CH3];3.612300000000003;0;0;0;2
ligand25012-0;[N]=[C][c]1[cH][cH][cH][cH][n]1;0.17759999999999998;0;1;0;1
ligand25013-0;[CH3][c]1[cH][cH][c]([C](=[O])[NH]/[N]=[C](/[CH][C](=[O])[c]2[cH][cH][cH][s]2)[C]([F])([F])[F])[cH][cH]1;3.7918100000000017;0;2;0;5
ligand25014-0;[CH3][O][C][c]1[cH][n][c]([c]2[cH][cH][cH][cH][cH]2)[s]1;2.891790000000001;0;2;0;3
ligand25015-0;[CH3][CH2][NH][C](=[S])[N]/[N]=[CH]/[c]1[cH][cH][cH][c]([CH3])[n]1;1.2227199999999998;0;1;0;3
ligand25016-0;[NH2][C](=[S])[NH]/[N]=[CH]/[c]1[cH][cH][cH][c]([OH])[c]1[O];0.7031000000000001;0;1;0;2
ligand25017-0;[C]#[C][CH2][O][c]1[cH][c]([c]2[cH][cH][cH][cH][n]2)[n][c]([c]2[cH][cH][cH][cH][n]2)[cH]1;3.270990000000001;0;3;0;4
ligand25018-0;[cH]1[cH][cH][c]2[c]([cH]1)[cH][cH][c]1[cH][cH][c]3[cH][cH][c]4[cH][cH][c]5[n][cH][cH][cH][c]5[c]4[c]3[c]12;6.847600000000004;0;6;0;0
ligand25019-0;[CH3][CH2][N]([O])[N][O];-0.48130000000000006;0;0;0;2
ligand25020-0;[O][c]1[c]([F])[cH][cH][cH][c]1/[CH]=[N]/[C@H]1[CH2][CH2][CH2][CH2][C@@H]1/[N]=[CH]/[c]1[cH][cH][cH][c]([F])[c]1[O];5.101600000000003;1;2;1;4
ligand25021-0;[CH3]/[C](=[N]\[c]1[c]([CH3])[cH][c]([CH3])[cH][c]1[CH3])[c]1[cH][cH][c]2[c]([n]1)[CH2][CH2][CH2][CH2][CH2]2;5.416460000000005;1;2;0;2
ligand25022-0;[CH3][c]1[c]([F])[c]([F])[c]([N][CH2][CH2][N][c]2[cH][cH][cH][cH][cH]2)[c]([F])[c]1[F];3.7234200000000017;0;2;0;5
ligand25023-0;[CH]1[CH][C@H]2[C]([CH]=[CH]1)[c]1[cH][cH][cH][cH][c]12;2.6847700000000003;2;1;0;0
ligand25024-0;[CH3][O][C](=[O])[C]1/[CH]=[N]/[CH2][CH2][CH2]/[N]=[CH]/[C]([C](=[O])[O][CH3])/[CH]=[N]/[CH2][CH2][CH2]/[N]=[CH]/1;0.5583800000000003;1;0;0;2
ligand25025-0;[O]=[C]([CH2][CH][CH2][N]1[C](=[O])[c]2[cH][cH][cH][cH][c]2[C]1=[O])[N][c]1[cH][cH][cH][c]2[cH][cH][cH][n][c]12;2.8878900000000014;1;3;0;5
