occurrence;energy;dipole_moment;homo_lumo_gap;metal_bound_homo_energy;metal_bound_homo_s;metal_bound_homo_p;metal_bound_homo_d;metal_bound_homo_f;metal_bound_lumo_energy;metal_bound_lumo_s;metal_bound_lumo_p;metal_bound_lumo_d;metal_bound_lumo_f;polarisability;molar_volume;largest_frequency;I1/I3;I2/I3
ZAPQIT-subgraph-1;-1194.69058617;2.6487;0.114;-0.05;0.0;0.9851576994434138;0.014842300556586271;0.0;0.064;0.0;0.9882416396979503;0.011758360302049624;0.0;310.37;2333.334;3179.2028;;
WAYPEU-subgraph-1;-1285.43863015;1.4307;0.092;-0.048;0.0;0.969010989010989;0.03098901098901099;0.0;0.044;0.0;0.9583472920156337;0.04165270798436627;0.0;425.05;3929.682;3142.2148;;
WAYPAQ-subgraph-1;-1285.44926119;2.7548;0.091;-0.057;0.0;0.9687324890731817;0.031267510926818336;0.0;0.034;0.0;1.0;0.0;0.0;427.2;3456.081;3133.7067;;
XUDHOT-subgraph-2;-1053.69338086;4.4661;0.14500000000000002;-0.224;0.02560819462227913;0.9743918053777209;0.0;0.0;-0.079;0.0;0.9468424409951095;0.0531575590048905;0.0;328.07;2990.142;3134.5297;;
QAWZUN-subgraph-1;-2375.06114635;1.5783;0.157;-0.208;0.016181606519208382;0.9838183934807916;0.0;0.0;-0.029;0.0030229746070132993;0.9428053204353085;0.05417170495767835;0.0;538.47;5134.955;3158.2621;;
QAXBAW-subgraph-1;-2375.0587894;1.6492;0.152;-0.208;0.018096906012842966;0.9819030939871571;0.0;0.0;-0.028;0.014476475726943718;0.942468488705853;0.043055035567203304;0.0;548.38;5124.101;3158.8411;;
CAMLEJ-subgraph-3;-808.679811144;2.3245;0.16399999999999998;-0.043;0.0;0.9575585211113542;0.042441478888645814;0.0;0.121;0.038521836506159014;0.8976483762597984;0.06382978723404256;0.0;240.79;2641.217;3107.3127;0.439972520878932;0.7382625159059236
ONOWEV-subgraph-0;-1128.63139785;7.7119;0.08;-0.023;0.29623250807319695;0.6634015069967708;0.04036598493003229;0.0;0.057;0.0;0.9455472393968977;0.0544527606031023;0.0;358.74;3058.367;3143.5849;;
WUWGIE-subgraph-1;-659.926740373;14.5594;0.097;-0.012;0.0;0.9616317065457995;0.03836829345420049;0.0;0.178;1.2120013188262446;-0.22464007033739972;0.012638751511155075;0.0;238.01;2493.243;3113.3333;0.1993716060129149;0.8856724139319878
MEVDOG-subgraph-2;-734.920500617;3.9753;0.20800000000000002;-0.263;0.0;0.9715957446808511;0.02840425531914894;0.0;-0.055;0.0;0.9636942675159236;0.03630573248407644;0.0;143.68;1520.157;3154.5044;0.38267480249175345;0.7295163668900486
SORVAY-subgraph-0;-2444.73119105;7.9928;0.142;-0.089;0.0;0.9611966182527639;0.03880338174723607;0.0;0.053;0.0;0.949655172413793;0.05034482758620691;0.0;340.51;3714.959;3149.6286;;
FIVVEM-subgraph-0;-843.049892267;2.8613;0.135;0.105;0.10742648637046577;0.8810903627387852;0.011483150890749087;0.0;0.242;0.009434985359505472;0.9480533564689295;0.0425116581715649;0.0;239.2;2371.641;3129.58;0.39862433783102486;0.6901109980433703
EDOGIQ-subgraph-0;-1886.57727293;2.9816;0.136;-0.221;0.049477429397376024;0.950522570602624;0.0;0.0;-0.085;0.0;0.9672731433802495;0.03272685661975054;0.0;441.21;4250.248;3140.4476;;
HASHEQ-subgraph-3;-1083.30743087;8.3564;0.133;-0.04;0.010703688003391268;0.9642857142857143;0.025010597710894453;0.0;0.168;1.595619483491337;-0.6235153100141658;0.027895826522828807;0.0;168.73;2173.729;3570.7112;0.46270807224414284;0.6802575157856423
RIGNIG-subgraph-1;-862.899365576;8.6048;0.08700000000000001;-0.018;0.2543462227373301;0.7047729427879044;0.040880834474765565;0.0;0.069;0.054692775151924375;0.9328156650911547;0.012491559756921;0.0;306.94;2671.929;3133.7266;;
VOCDEY-subgraph-0;-862.899364449;8.6041;0.08700000000000001;-0.018;0.25426765015806113;0.7048472075869336;0.040885142255005266;0.0;0.069;0.05479914481827388;0.9327107010239677;0.012490154157758523;0.0;306.96;2566.11;3133.7357;;
HEQBIR-subgraph-0;-623.257708955;6.3364;0.139;0.103;0.0;0.9768412267890674;0.023158773210932612;0.0;0.242;0.018467416684355763;0.9549989386542136;0.026533644661430697;0.0;168.57;1745.974;3473.6344;0.124664610171451;0.8762489990455683
CPTOMN-subgraph-0;-309.323097409;0.0004;0.165;-0.223;0.0;1.0;0.0;0.0;-0.058;0.0;0.9116022099447514;0.08839779005524866;0.0;84.78;887.949;3079.1499;0.560892515547882;0.5611295336738696
BIQQUN-subgraph-0;-1749.14585297;7.2534;0.14300000000000002;-0.068;0.011093668236525378;0.9748822605965463;0.01402407116692831;0.0;0.075;0.0;0.9375831485587582;0.062416851441241684;0.0;223.53;2842.582;3594.7249;0.5798304359318439;0.816240749519824
BIQRAU-subgraph-0;-1749.14585092;7.2535;0.14300000000000002;-0.068;0.011195982002720518;0.9747828816574239;0.014021136339855604;0.0;0.075;0.0;0.9374653509258233;0.06253464907417675;0.0;223.53;2545.136;3594.2294;0.579831981270495;0.8162195158471226
WEGGEU-subgraph-0;-1142.2812977;7.7318;0.143;0.037;0.0;0.9672058985363706;0.03279410146362936;0.0;0.18;0.011351909184726524;0.9623896342162596;0.02625845659901388;0.0;250.14;2524.481;3631.8798;;
WEGGEU-subgraph-1;-1142.28129553;7.7333;0.143;0.037;0.0;0.9672131147540983;0.032786885245901634;0.0;0.18;0.011242399908225308;0.9624870941837788;0.026270505907995872;0.0;250.14;3200.157;3631.755;;
MUCREK-subgraph-0;-6050.63292041;2.0109;0.198;-0.226;0.09193490913410146;0.9080650908658985;0.0;0.0;-0.028;0.011940298507462685;0.968955223880597;0.019104477611940295;0.0;492.44;4084.696;3139.9088;;
VIQZIG-subgraph-2;-481.32414002;3.3014;0.21700000000000003;-0.265;0.0;1.0;0.0;0.0;-0.048;-0.035862378123949344;0.9898016362210019;0.046060741902947434;0.0;127.69;1845.199;3133.7839;0.45967161108445764;0.6640954416370626
VIQXIE-subgraph-2;-481.323405578;3.2568;0.21600000000000003;-0.263;0.0;1.0;0.0;0.0;-0.047;-0.017686476985609142;0.9718774030539383;0.045809073931670885;0.0;128.23;1537.439;3143.6949;0.36806048360610827;0.689220135728952
FERJOD-subgraph-1;-1243.24483423;2.6399;0.15700000000000003;-0.231;0.0;1.0;0.0;0.0;-0.074;0.013123948401570384;0.9868760515984296;0.0;0.0;307.59;2661.59;3140.0988;;
ONEQII-subgraph-2;-1243.24457742;2.629;0.15700000000000003;-0.231;0.0;1.0;0.0;0.0;-0.074;0.0;1.0;0.0;0.0;307.74;3431.127;3140.171;;
FERJUJ-subgraph-1;-1243.24483683;2.6397;0.15700000000000003;-0.231;0.0;1.0;0.0;0.0;-0.074;0.013125420686560463;0.9868745793134395;0.0;0.0;307.59;2451.386;3140.1085;;
RILLIJ-subgraph-0;-979.818020981;1.5301;0.136;-0.041;0.08332424473770313;0.8732686225324462;0.043407132729850584;0.0;0.095;0.03452797202797204;0.9190340909090909;0.046437937062937064;0.0;268.2;2886.032;3406.6817;;
KETGOG-subgraph-0;-1786.20176562;11.2848;0.11100000000000002;0.144;-0.01698279664755183;1.0169827966475518;0.0;0.0;0.274;0.18952350220501238;0.7939120146283747;0.016564483166612878;0.0;149.77;1685.691;2973.6994;0.4990548876934151;0.6269498899150959
EQETIF-subgraph-0;-1786.20175895;11.2865;0.11100000000000002;0.144;-0.01698279664755183;1.0169827966475518;0.0;0.0;0.274;0.1895031189503119;0.7939341793934179;0.01656270165627016;0.0;149.78;1908.882;2973.6956;0.4989752142774837;0.62693049068596
ZOXGOI-subgraph-0;-1786.20176299;11.2854;0.11100000000000002;0.144;-0.01698279664755183;1.0169827966475518;0.0;0.0;0.274;0.18952350220501238;0.7939120146283747;0.016564483166612878;0.0;149.77;1859.262;2973.6855;0.49903340885136227;0.6269476665651684
TAKXIM-subgraph-0;-1786.23917117;5.5172;0.138;-0.241;0.0;0.9764267990074441;0.02357320099255583;0.0;-0.103;0.0;0.9499168744804655;0.050083125519534484;0.0;124.68;1415.408;3071.6225;0.6277339327162214;0.752300720436673
EQETIG-subgraph-1;-1076.96947132;1.4832;0.20800000000000002;-0.234;0.4072735239347135;0.5927264760652865;0.0;0.0;-0.026;0.011413719064301065;0.9316306927336422;0.05695558820205674;0.0;298.94;2890.91;3141.9849;;
WUPGOD-subgraph-0;-1521.63187695;8.6555;0.134;-0.064;0.0;0.9797947402180884;0.020205259781911483;0.0;0.07;0.01682935038707506;0.9693705822955234;0.013800067317401549;0.0;261.89;2516.795;3204.4883;;
WUPGOD-subgraph-1;-1521.6318773;8.6557;0.134;-0.064;0.0;0.9797947402180885;0.02020525978191148;0.0;0.07;0.01682935038707506;0.9693705822955234;0.013800067317401549;0.0;261.89;2549.49;3204.4844;;
RUSFAM-subgraph-0;-1072.02773744;0.0;0.135;0.044;0.0;1.0;0.0;0.0;0.179;0.0;1.0;0.0;0.0;355.81;3399.441;3075.7951;;
WATSUF-subgraph-0;-1072.00205839;1.1297;0.133;0.056;0.031086979665708506;0.9172788246566592;0.05163419567763228;0.0;0.189;0.040040263952578;0.9481042388994518;0.011855497147970023;0.0;345.45;3619.328;3074.6352;;
KASZEM-subgraph-0;-979.381468742;4.8495;0.093;-0.037;0.0;0.9393972483074907;0.06060275169250929;0.0;0.126;0.06801007556675062;0.901889168765743;0.030100755667506293;0.0;358.2;3064.576;3124.6971;;
VISNER-subgraph-0;-2137.68535378;1.2438;0.176;-0.214;0.035189932416686075;0.9648100675833139;0.0;0.0;-0.038;0.0;0.9286950876433673;0.07130491235663276;0.0;351.12;3969.185;3149.9744;;
NIMTIO-subgraph-1;-739.979651866;12.8842;0.08700000000000001;-0.098;0.0;0.9874485813732728;0.012551418626727137;0.0;-0.011;0.0;1.0;0.0;0.0;337.34;2316.58;3145.4855;;
WEHTOT-subgraph-0;-1021.64025052;0.8795;0.22399999999999998;0.139;0.0;1.0;0.0;0.0;0.363;0.15998815633636002;0.7987564153178051;0.04125542834583497;0.0;40.79;746.707;1102.3182;0.5329203850704695;0.9998886032612847
ORUJUI-subgraph-0;-1021.64023838;0.878;0.22399999999999998;0.139;0.0;1.0;0.0;0.0;0.363;0.1600039482775639;0.798736551179548;0.041259500542888156;0.0;40.79;644.85;1102.0496;0.53302150202856;0.9999622326416588
COZFUS-subgraph-0;-1021.64021872;0.8838;0.22399999999999998;0.139;0.0;1.0;0.0;0.0;0.363;0.16007105496891344;0.7986775880785553;0.04125135695253133;0.0;40.79;831.598;1102.1762;0.5328670609677438;0.9999157203638063
PUQTUT-subgraph-1;-1251.75608466;4.7129;0.202;-0.248;0.037157977705213376;0.9628420222947865;0.0;0.0;-0.046;0.0;0.985211961879724;0.014788038120276042;0.0;316.05;3198.5;3181.4046;;
FIQWEH-subgraph-0;-744.934216766;3.8049;0.275;-0.247;0.31102661596958175;0.6383487235198262;0.05062466051059207;0.0;0.028;0.9766716835089227;0.023328316491077188;0.0;0.0;138.3;2001.62;3734.2093;0.5378393535636369;0.6534033854398199
DENRUK-subgraph-1;-846.560606678;1.3815;0.267;-0.252;0.10550255158642113;0.8744175726647437;0.02007987574883515;0.0;0.015;0.033258173618940234;0.9217587373167981;0.044983089064261544;0.0;183.48;2301.904;3098.9703;0.3801692630507259;0.785294940013111
JAFVUK-subgraph-1;-1070.10411308;1.789;0.185;-0.245;0.0;1.0;0.0;0.0;-0.06;0.0035614913745130768;0.9474680022259321;0.04897050639955481;0.0;216.15;2619.158;3138.4007;0.5433768514693492;0.6640411578995629
OXEXOF-subgraph-0;-834.03006736;1.2079;0.12300000000000003;0.218;0.20888534714613008;0.79111465285387;0.0;0.0;0.341;0.0;0.9400299850074963;0.05997001499250375;0.0;43.58;840.787;687.446;0.056678114743827036;0.943321885256173
VIHLEF-subgraph-3;-834.030086018;1.2086;0.12300000000000003;0.218;0.20900577804343493;0.7909942219565651;0.0;0.0;0.341;0.0;0.9400299850074963;0.05997001499250375;0.0;43.58;804.928;688.1204;0.05668515087938694;0.9433148491206131
VIWPUP-subgraph-1;-1293.46035046;2.8637;0.188;-0.248;0.0;1.0;0.0;0.0;-0.06;0.0;0.9497757847533633;0.050224215246636776;0.0;264.0;2817.99;3191.7959;;
WIVCUC-subgraph-3;-1293.46035292;2.8642;0.188;-0.248;0.0;1.0;0.0;0.0;-0.06;0.0;0.9498039215686275;0.050196078431372554;0.0;264.0;2482.633;3191.8072;;
ZOQFAM-subgraph-3;-518.060772947;6.3657;0.179;-0.029;0.05684099313259377;0.9321711568938195;0.010987849973586898;0.0;0.15;0.8638597991023723;0.10162427869202824;0.03451592220559949;0.0;129.9;1802.598;3075.6659;0.1583223364952186;0.9568587103842364
HUVJIS-subgraph-4;-991.165998995;4.9689;0.158;-0.225;0.41503090771066037;0.5849690922893396;0.0;0.0;-0.067;0.02419615012366921;0.9230024733842349;0.05280137649209592;0.0;266.09;2764.41;3212.8781;;
TANJUO-subgraph-0;-1239.64921849;3.219;0.15;-0.183;0.14308053166536355;0.8041997095945493;0.05271975874008712;0.0;-0.033;0.0009364391899801013;0.9091653985719302;0.08989816223808968;0.0;295.75;2906.405;3131.4362;;
MIDLAP-subgraph-1;-971.287943032;5.3227;0.144;-0.055;0.04600381598473606;0.9025863896544414;0.051409794360822554;0.0;0.089;0.0;0.9338748307820472;0.06612516921795272;0.0;160.72;1642.106;3120.1493;0.14832111896506456;0.9637187127969173
NAZMIN-subgraph-1;-1802.86036052;5.2484;0.201;-0.227;0.0;1.0;0.0;0.0;-0.026;0.02546431491648172;0.9745356850835182;0.0;0.0;330.86;3925.283;3460.6633;;
MOBBEO-subgraph-0;-1161.78748328;11.0822;0.14800000000000002;-0.079;0.07693926955057363;0.8721187243448058;0.05094200610462057;0.0;0.069;0.0;0.9612386314421827;0.038761368557817234;0.0;281.41;2980.974;3140.8504;;
QALYEL-subgraph-0;-2162.20932304;7.84;0.168;0.02;0.024349808310019684;0.9542016371360481;0.02144855455393223;0.0;0.188;0.05390920554854982;0.8843001261034048;0.06179066834804541;0.0;253.45;2336.396;3067.1493;;
FUNLIJ-subgraph-0;-802.423910716;4.6809;0.14300000000000002;0.046;0.0387378944079975;0.9173175049463709;0.043944600645631576;0.0;0.189;0.015534185776180914;0.943781041952869;0.04068477227095001;0.0;226.92;2254.796;3086.4647;;
CAPVUM-subgraph-0;-802.4239105;4.6769;0.14300000000000002;0.046;0.0387378944079975;0.9173175049463709;0.043944600645631576;0.0;0.189;0.015638207945900255;0.9436813186813187;0.040680473372781065;0.0;226.92;2281.303;3086.4631;;
OWATEO-subgraph-0;-1069.23089929;7.3017;0.132;0.039;0.0;0.946470462785242;0.05352953721475794;0.0;0.171;0.010967317394165387;0.9779556920377276;0.01107699056810704;0.0;260.45;2953.406;3138.5411;;
ZEWGAL-subgraph-0;-1017.44876798;7.2371;0.09;-0.024;0.06282037299596467;0.8831933689606283;0.05398625804340714;0.0;0.161;1.2838050314465408;-0.2838050314465409;0.0;0.0;332.82;2945.053;3208.5579;;
IPIVAH-subgraph-1;-960.514843856;3.7419;0.201;-0.226;0.3115974227949345;0.6884025772050655;0.0;0.0;-0.025;0.016767123287671232;0.9286575342465754;0.05457534246575342;0.0;244.97;2635.341;3666.2644;;
IPIGOG-subgraph-2;-960.515224353;2.0823;0.201;-0.224;0.25588001363481416;0.7441199863651858;0.0;0.0;-0.023;0.037009622501850484;0.8997567939092735;0.06323358358887596;0.0;246.07;2926.94;3653.0626;;
ODOGUL-subgraph-0;-2595.67029814;3.4304;0.27099999999999996;-0.284;0.1609811398536535;0.8128413892610533;0.026177470885293205;0.0;-0.013;-0.0064176749079431885;0.9674907943187796;0.03892688058916359;0.0;64.73;1147.845;3688.7213;0.32286183348016373;0.91748455381323
CEQBAB-subgraph-0;-388.963038825;6.9581;0.06700000000000003;0.213;0.06781737193763919;0.9155902004454344;0.016592427616926503;0.0;0.28;0.639100160685592;0.36089983931440806;0.0;0.0;167.13;1242.219;2938.8724;0.5075008374958995;0.5119631591229292
FEHFON-subgraph-0;-388.963039952;6.9586;0.06700000000000003;0.213;0.06780982073265783;0.9155995991537691;0.0165905801135731;0.0;0.28;0.6392459297343617;0.3607540702656383;0.0;0.0;167.12;1703.864;2938.8727;0.5074973003250922;0.5119677419056285
MIBTUM-subgraph-1;-388.96303975;6.9589;0.06700000000000003;0.213;0.06771355384786724;0.9156921706203364;0.016594275531796415;0.0;0.28;0.6391388174807198;0.36086118251928023;0.0;0.0;167.12;1703.929;2938.9109;0.5075036835676197;0.5119607631611861
VOSBUC-subgraph-0;-1623.96724511;1.8099;0.23;-0.217;0.14392820629330913;0.8560717937066908;0.0;0.0;0.013;0.2734464572345792;0.6535198349002523;0.07303370786516854;0.0;326.28;4281.203;3108.407;;
VOSBIQ-subgraph-0;-1623.96724641;1.8099;0.23;-0.217;0.14392820629330913;0.8560717937066908;0.0;0.0;0.013;0.27336314642816184;0.6535947712418301;0.07304208233000802;0.0;326.28;3606.799;3108.3849;;
RUDXOG-subgraph-2;-422.337255771;6.6288;0.187;-0.032;0.05426835547317475;0.8879621048295747;0.05776953969725053;0.0;0.155;0.24768296580377114;0.6990518802599339;0.053265153936294864;0.0;91.62;1121.171;3061.5148;0.36702119606541167;0.6648703004638499
EMUTAJ-subgraph-0;-401.568225143;1.3018;0.264;-0.226;0.3428106348345089;0.60976668475312;0.04742268041237114;0.0;0.038;1.0825667738002882;-0.08256677380028818;0.0;0.0;93.01;1460.503;3056.2359;0.527467197169187;0.527478341964626
WENDOJ-subgraph-3;-401.568225696;1.3025;0.264;-0.226;0.34277651145121024;0.6097905134049713;0.04743297514381853;0.0;0.038;1.0824468085106385;-0.08244680851063832;0.0;0.0;93.01;1462.333;3056.2963;0.5274679338484826;0.5274836329905145
BAZMOG-subgraph-3;-401.568235952;1.3027;0.264;-0.226;0.34281063483450896;0.6097666847531199;0.047422680412371146;0.0;0.038;1.0824650853469298;-0.08246508534692976;0.0;0.0;93.01;1532.037;3056.3185;0.5274569653856794;0.5274943937687661
OQAGIZ-subgraph-3;-934.879673516;1.633;0.211;-0.247;0.11565776124450457;0.8725059181602977;0.011836320595197836;0.0;-0.036;0.0;0.9555579940743992;0.04444200592560078;0.0;217.12;2056.198;3166.7635;0.7582138669616472;0.8076550562603588
IROMOU-subgraph-3;-934.87967346;1.6329;0.211;-0.247;0.11565776124450457;0.8725059181602977;0.011836320595197836;0.0;-0.036;0.0;0.9555579940743992;0.04444200592560078;0.0;217.12;2309.263;3166.7616;0.7582163021446631;0.8076515632412671
CASXUP-subgraph-1;-1411.97184604;8.269;0.14800000000000002;-0.078;0.0;0.9838657976279517;0.016134202372048295;0.0;0.084;0.0;1.0;0.0;0.0;330.24;3072.354;3160.1176;;
JOPTOA-subgraph-0;-892.966534356;6.5911;0.188;-0.228;0.0;1.0;0.0;0.0;-0.04;0.0;0.9301574064421975;0.06984259355780256;0.0;212.92;2390.315;3420.6731;;
IDORUQ-subgraph-2;-659.74992966;1.3664;0.211;-0.242;0.0;1.0;0.0;0.0;-0.031;0.03828318774937993;0.9290413027067832;0.03267550954383695;0.0;137.9;1597.155;3456.1331;0.15198391253327956;0.9011581067220307
IDORUQ-subgraph-3;-659.749931443;1.367;0.211;-0.242;0.0;1.0;0.0;0.0;-0.031;0.038270806382061234;0.9290642518326865;0.03266494178525227;0.0;137.9;1678.236;3456.4754;0.15217243093269006;0.9012459704944044
ABEPAA-subgraph-3;-418.812056155;1.9821;0.212;-0.237;0.42924577782439943;0.5707542221756006;0.0;0.0;-0.025;0.0;0.9437721677446276;0.05622783225537242;0.0;98.03;1185.578;3574.3138;0.3290532880390848;0.6766453649962763
VUCDIH-subgraph-0;-418.812057661;1.9838;0.212;-0.237;0.42924577782439943;0.5707542221756006;0.0;0.0;-0.025;0.0;0.9437721677446276;0.05622783225537242;0.0;98.03;1216.256;3574.3514;0.3290865430639212;0.676612545441428
GETKAT-subgraph-1;-1238.03539519;2.7563;0.159;-0.027;0.07629044475706093;0.9003354615301374;0.02337409371280165;0.0;0.132;0.9419054115507048;0.05809458844929513;0.0;0.0;216.39;2584.527;3725.7522;0.36887927595354963;0.7565646976040825
EWULEN-subgraph-0;-1130.23679357;2.0898;0.173;-0.208;0.029093369418132606;0.9406856111862877;0.03022101939557961;0.0;-0.035;0.0;0.914626218851571;0.08537378114842904;0.0;253.11;3124.384;3478.7987;;
SIYRAV-subgraph-0;-1480.78047638;0.1124;0.138;-0.093;0.0;0.9562012142237641;0.04379878577623591;0.0;0.045;0.0;0.974327491907579;0.025672508092421022;0.0;232.81;2414.918;3258.2007;;
LEHBEF-subgraph-2;-271.925379677;2.5295;0.176;0.006;0.049221183800623056;0.9231568016614746;0.02762201453790239;0.0;0.182;0.7225147430497052;0.27748525695029475;0.0;0.0;83.27;928.634;3096.1103;0.4669925561789537;0.5542205482186308
YAXTAV-subgraph-0;-271.92538075;2.53;0.176;0.006;0.049221183800623056;0.9231568016614746;0.02762201453790239;0.0;0.182;0.7223918307190231;0.27760816928097687;0.0;0.0;83.27;1200.032;3096.0121;0.4669546491337957;0.5542604604320255
YAXSIC-subgraph-0;-271.925378863;2.5298;0.176;0.006;0.04921607309729001;0.9231647803966359;0.027619146506074138;0.0;0.182;0.7224502683928009;0.27754973160719915;0.0;0.0;83.27;1171.474;3096.0243;0.46696168435248536;0.5542533560685635
HEDVAO-subgraph-1;-568.656845039;1.5044;0.04100000000000001;-0.256;0.40924195223260645;0.5907580477673935;0.0;0.0;0.012;0.029681361850720213;0.9590790048013967;0.011239633347883022;0.0;122.65;1782.374;3203.5631;0.3092713746949239;0.830826739118344
HEDTOA-subgraph-1;-568.656844562;1.5043;0.04100000000000001;-0.256;0.40924195223260645;0.5907580477673935;0.0;0.0;0.012;0.029780735245991053;0.9589833096978292;0.011235955056179775;0.0;122.65;1454.057;3203.5616;0.309263360446038;0.8308214536784791
OCUGUQ-subgraph-2;-322.960567193;5.4093;0.235;-0.052;0.19701128392802686;0.7445359357527702;0.058452780319203014;0.0;0.245;1.196998520397379;-0.196998520397379;0.0;0.0;53.35;964.279;3033.1799;0.41985076153727835;0.6083928765357143
OCUGUQ-subgraph-3;-322.960566688;5.409;0.235;-0.052;0.19701128392802686;0.7445359357527702;0.058452780319203014;0.0;0.245;1.1969568892645817;-0.19695688926458157;0.0;0.0;53.35;814.006;3033.1496;0.419851501042403;0.6083923403598744
QUCCAV-subgraph-0;-3204.19069609;8.5145;0.121;-0.045;0.0;0.9609549071618038;0.039045092838196294;0.0;0.076;0.0;0.9367755532139095;0.06322444678609061;0.0;224.22;1578.652;3127.5363;;
QUCCAV-subgraph-2;-3204.1906961;8.5145;0.121;-0.045;0.0;0.9609549071618038;0.039045092838196294;0.0;0.076;0.0;0.9367755532139095;0.06322444678609061;0.0;224.22;2382.871;3127.5365;;
VACDAF-subgraph-3;-654.954578207;12.0278;0.037000000000000005;0.005;0.2883784638078179;0.6852807923295755;0.026340743862606677;0.0;0.042;0.0;1.0;0.0;0.0;289.84;2016.81;3124.3106;0.27022787997287023;0.7488811239160809
HEWNUT-subgraph-5;-692.779243027;4.5219;0.249;-0.262;0.013160733549083065;0.9672060409924488;0.019633225458468177;0.0;-0.013;0.10548245614035091;0.8406798245614034;0.05383771929824562;0.0;162.16;2226.29;3364.2967;0.2506257658167156;0.9401661070873305
KEBNAH-subgraph-0;-1750.09760515;2.163;0.148;-0.043;0.0;0.9648292188028407;0.03517078119715929;0.0;0.105;-0.03564865858140391;1.0028175915717261;0.03283106700967782;0.0;389.94;4101.872;3109.9577;;
UGUMAL-subgraph-1;-311.703297978;0.0008;0.14;-0.168;0.11270047680970958;0.8872995231902905;0.0;0.0;-0.028;0.08062575210589651;0.8319294023265141;0.08744484556758925;0.0;90.69;1053.086;3053.9969;0.49464918716653156;0.5325962733837011
