name;logp;n_aliphatic_rings;n_aromatic_rings;n_saturated_rings;n_rotatable_bonds;exact_cone_angle;buried_volume;solid_angle;solid_cone_angle;G_parameter;sasa_area_stable;sasa_volume_stable;sasa_area_free;sasa_volume_free;L*-energy;L*-dipole_moment;L*-homo_lumo_gap;L*-metal_bound_homo_energy;L*-metal_bound_homo_s;L*-metal_bound_homo_p;L*-metal_bound_homo_d;L*-metal_bound_homo_f;L*-metal_bound_lumo_energy;L*-metal_bound_lumo_s;L*-metal_bound_lumo_p;L*-metal_bound_lumo_d;L*-metal_bound_lumo_f;L_free-energy;L_free-dipole_moment;L_free-homo_lumo_gap;L_free-metal_bound_homo_energy;L_free-metal_bound_homo_s;L_free-metal_bound_homo_p;L_free-metal_bound_homo_d;L_free-metal_bound_homo_f;L_free-metal_bound_lumo_energy;L_free-metal_bound_lumo_s;L_free-metal_bound_lumo_p;L_free-metal_bound_lumo_d;L_free-metal_bound_lumo_f;L_free-polarisability;L_free-molar_volume;L_free-largest_frequency;L_free-I1/I3;L_free-I2/I3
ligand36887-0;4.341550000000001;0;1;0;2;164.9292127468071;0.2991870108087961;3.9561166759832;136.5238056267143;31.481776221550216;457.2880493056814;735.2206861446926;478.1375193983672;757.3994502301204;-1244.24032467;8.918;0.1639999999999999;-0.104;0.2215768527481983;0.7448639346025601;0.0335592126492416;0.0;0.06;0.0;0.9528033289531318;0.0471966710468681;0.0;-1244.25754124;7.5163;0.151;-0.102;0.0570842775439732;0.8719110823351679;0.0710046401208589;0.0;0.049;0.0;0.9516966950370288;0.0483033049629711;0.0;176.34;1897.093;3145.1346;;
ligand36888-0;-0.32232;0;0;0;4;165.02022971880987;0.3380660641073425;4.446131127760695;145.9994549453524;35.38118733089289;280.36792844971;383.2854152267656;278.0978465490793;378.5908246762931;-418.859145859;2.9513;0.093;0.023;0.0930924766499024;0.8795032330904239;0.0274042902596736;0.0;0.116;0.2442708868564381;0.7301407871750077;0.0255883259685541;0.0;-418.900708492;2.1779;0.129;0.01;0.0;0.9579926410466066;0.0420073589533932;0.0;0.139;0.23171977124183;0.7145629084967321;0.0537173202614379;0.0;71.55;766.321;3145.8477;0.3133437450735477;0.693590711969165
ligand36890-0;1.3563;0;0;0;3;122.27829592329836;0.2441064107342527;3.0030885687506443;117.0611342087201;23.89781951297151;261.0268463304921;353.2422285575116;262.4769337877513;355.92256288193744;-666.89079526;6.0858;0.171;-0.004;0.0853517877739331;0.853413022963196;0.0612351892628709;0.0;0.167;0.7524472701584418;0.2315067110707437;0.0160460187708144;0.0;-666.888476973;5.3506;0.191;-0.022;0.0700737618545837;0.8758693361433088;0.0540569020021074;0.0;0.169;0.7188977169868249;0.2667203057427335;0.0143819772704415;0.0;65.8;861.153;3016.2536;0.2687783019763154;0.9198965198359432
ligand36891-0;2.3618;1;0;0;0;181.5893056260681;0.2815295378307864;3.60910644176526;129.62360820527024;28.720356517587145;380.9504182462713;581.6052199685354;381.4104044815938;582.9167373551318;-501.580642177;5.2542;0.147;0.006;0.0418991472786609;0.8959890514791031;0.062111801242236;0.0;0.153;0.9976968633472252;-0.0266505812678219;0.0289537179205966;0.0;-501.585381306;5.2273;0.158;-0.005;0.0622649394066025;0.8718136230672795;0.0659214375261178;0.0;0.153;0.9779451317912856;-0.0053792361484669;0.0274341043571812;0.0;149.99;1629.624;3062.5777;0.2467162027377062;0.9028649420082476
ligand36892-0;5.296100000000004;3;0;3;3;183.54345700487983;0.3536153559448379;4.893144311320979;154.43720310382594;38.938405220436096;466.8705129596145;760.1009980423696;464.3704965514119;756.5071398151562;-928.62381191;1.4021;0.239;-0.21;0.1553376420771116;0.8446623579228884;0.0;0.0;0.029;0.986533829647471;0.013466170352529;0.0;0.0;-928.627397838;1.3034;0.253;-0.226;0.1742869584149793;0.8257130415850207;0.0;0.0;0.027;0.752141385666269;0.2340886913151903;0.0137699230185406;0.0;187.23;2765.025;3055.7387;0.4763135709451767;0.631515209481446
ligand36893-0;0.4328999999999998;0;1;0;4;162.9880978917293;0.2626956764815505;3.82311275335788;133.90019481158075;30.42336463472863;363.8500474805438;545.6591220858487;364.1797597390513;546.1440380247086;-591.822374016;4.2035;0.074;0.036;0.4366816801089348;0.5633183198910652;0.0;0.0;0.11;0.0749973480428556;0.8962554365121459;0.0287472154449984;0.0;-591.828977199;2.4293;0.099;0.011;0.2921252270541724;0.7078747729458275;0.0;0.0;0.11;0.0728907180764648;0.9050146214664788;0.0220946604570562;0.0;138.4;1860.524;3351.9362;0.3710714017740036;0.7770045657658877
ligand36894-0;0.38674;0;1;0;2;161.3497793929747;0.2574019288110324;3.238095499705157;122.02207878165468;25.76794524908484;299.5791370031169;417.5977966115239;299.66913114848165;418.0395658158484;-417.88091901;8.7097;0.213;-0.244;-0.0173471546435371;0.975988999365348;0.0413581552781891;0.0;-0.031;0.0684487646820575;0.8404212231672742;0.0911300121506682;0.0;-417.883639959;8.4094;0.222;-0.248;-0.0071308724832214;0.9651845637583892;0.0419463087248322;0.0;-0.026;0.0718082334549244;0.866597186034393;0.0615945805106826;0.0;81.45;1161.203;3526.8121;0.4895950566884278;0.5224416480230495
ligand36895-0;2.1699900000000003;0;1;0;6;198.9078049398306;0.3747146384644055;5.520162803697487;166.04970546734333;43.92805984402355;401.2770186124357;625.2509388731627;404.7972285255553;628.9846100846429;-1065.40701496;7.7073;0.042;0.153;0.0164835164835164;0.9561516914458092;0.0273647920706744;0.0;0.195;0.0036722274682614;0.9650613786591123;0.0312663938726261;0.0;-1065.43651569;5.8437;0.0559999999999999;0.124;0.0106663850459393;0.9319885943605448;0.0573450205935156;0.0;0.18;0.0;0.9689680308237008;0.031031969176299;0.0;204.41;2175.009;3153.1322;0.2333728370453781;0.919115803030286
ligand36896-0;0.2720999999999998;0;2;0;2;181.36399058499035;0.299973210957883;3.7131095090813;131.71087970565526;29.547986630590483;340.41111449214776;487.12041645162;340.0810813275415;486.67484601949286;-544.255567769;3.7978;0.209;-0.264;0.0;1.0;0.0;0.0;-0.055;0.0;0.9579671784012704;0.0420328215987294;0.0;-544.260275182;4.2324;0.209;-0.263;0.0;1.0;0.0;0.0;-0.054;0.0;0.9511002444987776;0.0488997555012225;0.0;109.91;1425.612;3145.6158;0.1448174805858092;0.8581416645158272
ligand36897-0;2.4358000000000004;5;0;4;1;138.89371233230182;0.2336645080134178;2.842083820309468;113.58560804725973;22.61658443418749;405.97917591359385;636.164409151166;406.4891668302506;637.0304781059069;-1048.68929773;17.504;0.142;-0.036;0.0;0.9811649094073088;0.0188350905926911;0.0;0.155;0.2413461538461538;0.7439102564102564;0.0147435897435897;0.0;-1048.68987363;16.7524;0.145;-0.038;0.0;0.9802161941668368;0.0197838058331633;0.0;0.157;0.2333153638814017;0.7401617250673854;0.0265229110512129;0.0;162.97;1966.994;3032.8501;0.2043507245791634;0.9492805089615748
ligand36898-0;8.330920000000004;6;0;0;11;278.79206593699905;0.7261693999254566;9.72328676455628;246.39259523583576;77.37545758395672;788.9353979595796;1412.3877212555278;797.995788536472;1426.65424849799;-1556.28172391;7.0591;0.044;0.205;0.0;1.0;0.0;0.0;0.249;-0.0024425989252564;1.0024425989252566;0.0;0.0;-1556.32506963;6.5822;0.0569999999999999;0.192;0.0;1.0;0.0;0.0;0.249;0.0277180406212664;0.9722819593787336;0.0;0.0;728.15;4945.62;3219.6896;;
ligand36899-0;6.947500000000007;0;2;0;8;289.18036572838326;0.692671449869549;9.111268714581126;233.50064325926533;72.50517268820627;783.5000513700918;1335.915521904664;818.1199182473603;1370.1491736619837;-2103.19745378;11.9525;0.08;0.06;0.0;0.9780267126238692;0.0219732873761309;0.0;0.14;0.0;1.0;0.0;0.0;-2103.25345107;6.5215;0.1119999999999999;0.007;0.0;0.9780445598096474;0.0219554401903525;0.0;0.119;0.0;1.0;0.0;0.0;447.87;4076.361;3078.3406;;
ligand36900-0;6.997000000000006;0;4;0;9;256.44086351178686;0.492073937756243;6.23218380301499;179.06983388683796;49.59414292535413;628.3439756702386;1066.2684598438225;630.2640354581218;1069.7161229240787;-1114.99602161;1.8525;0.104;0.088;0.0009504574076274;0.97053582036355;0.0285137222288226;0.0;0.195;0.0;1.0;0.0;0.0;-1115.01005941;0.4894;0.112;0.081;0.0226603217765692;0.9526399274869702;0.0246997507364604;0.0;0.201;0.0;1.0;0.0;0.0;386.95;3822.825;3131.1711;;
ligand36901-0;6.498180000000007;0;5;0;10;225.37980276069945;0.5617720368989937;7.259214092760881;197.87300880363216;57.76699029126213;702.1140412565969;1289.8438241087945;692.8839284920989;1279.1434312284864;-2317.04252208;1.2297;0.153;-0.196;0.1253012048192771;0.8746987951807229;0.0;0.0;-0.043;0.0;0.878445699103288;0.121554300896712;0.0;-2317.05795547;1.2632;0.18;-0.218;0.1038541426263558;0.8961458573736442;0.0;0.0;-0.038;0.0;0.9046976848730052;0.0953023151269948;0.0;418.05;4147.716;3175.7983;;
ligand36902-0;4.198610000000002;0;1;0;9;207.0613593789592;0.4558446701453597;5.958175721816962;174.06988942981187;47.41365589686456;446.21199125516654;718.0558026629656;449.2921731988778;719.0073326017224;-903.545339584;2.8323;0.108;0.016;0.0527849378011879;0.8929732152863387;0.0542418469124733;0.0;0.124;0.0609936575052854;0.8738900634249472;0.0651162790697674;0.0;-903.584760256;2.9467;0.14;-0.006;0.0190322580645161;0.9216129032258064;0.0593548387096774;0.0;0.134;0.0617464788732394;0.8732394366197184;0.0650140845070422;0.0;205.5;2497.03;3105.2458;0.2983782453954893;0.852783891855547
ligand36903-0;2.6873900000000006;1;2;0;3;204.51752057944324;0.3745632221393962;5.549163659006768;166.58241178515908;44.1588413178418;452.3306871779294;701.3177829510652;464.66047575967576;715.8499933990258;-783.835864624;3.572;0.087;0.155;0.0141630901287553;0.9425965665236052;0.0432403433476394;0.0;0.242;0.0300149540696432;0.9205298013245032;0.0494552446058534;0.0;-783.861826531;4.093;0.101;0.132;0.0;0.9542033287395314;0.0457966712604685;0.0;0.233;0.0612896126760563;0.9025088028169014;0.0362015845070422;0.0;252.88;2010.149;3136.3662;0.2331719054369943;0.8154873473818095
ligand36904-0;2.6306000000000003;0;0;0;0;152.15862444149585;0.2923558050689526;3.717109627054993;131.79081471942;29.579818558013688;279.9802275845162;397.8509689314138;278.6602606004737;395.9872653750197;-953.900161803;6.7549;0.15;0.013;0.0;0.9864035984461256;0.0135964015538744;0.0;0.163;0.9307807167235496;0.0692192832764505;0.0;0.0;-953.903610684;6.4391;0.158;0.006;0.0;0.9867352185089974;0.0132647814910025;0.0;0.164;0.8528598766744632;0.1471401233255369;0.0;0.0;86.11;990.52;3028.4633;0.387427596942157;0.9240396204728172
ligand36905-0;1.8419;0;0;0;4;184.5281066742827;0.3890991893402907;5.030148351919993;156.9930899194341;40.028648734680885;343.56591027337447;523.2963108156256;344.9358286557857;525.0139393938622;-961.948892957;4.4446;0.192;-0.031;-0.0222152362988578;0.9871109713926438;0.0351042649062139;0.0;0.161;0.9020835471620652;0.0850867289335933;0.0128297239043415;0.0;-961.967407522;4.0099;0.213;-0.054;0.032151249732963;0.9280068361461226;0.0398419141209143;0.0;0.159;0.919885702190708;0.0667795533918933;0.0133347444173986;0.0;86.89;1524.13;3016.3724;0.5331641322370807;0.8367737199752217
ligand36906-0;7.489000000000007;0;4;0;6;213.24696536234288;0.368914228475587;5.07814976760432;157.88577789779754;40.41063186375935;795.1042350751896;1373.2030193725798;748.4435563576963;1334.1447056328682;-1711.24705663;2.8995;0.172;-0.212;0.0;1.0;0.0;0.0;-0.04;0.0;0.92364781288654;0.07635218711346;0.0;-1711.25195951;3.0617;0.181;-0.22;0.02342111395945;0.97657888604055;0.0;0.0;-0.039;0.0;0.9156310568920306;0.0843689431079694;0.0;402.17;4330.572;3382.359;;
ligand36907-0;2.45758;1;1;1;7;214.865185123821;0.4650286526276556;6.284185336673009;180.01823835102817;50.0079579818558;545.8605113609339;841.3911743817308;552.1205414343636;844.9495240915536;-920.655024422;1.1902;0.1249999999999999;-0.237;0.0;0.965467784642542;0.034532215357458;0.0;-0.112;0.0;0.9681449797388564;0.0318550202611436;0.0;-920.71340327;1.7727;0.009;-0.263;0.0;0.9891304347826088;0.0108695652173913;0.0;-0.085;0.0;0.939936775553214;0.060063224446786;0.0;205.25;2273.425;3169.4739;;
ligand36908-0;1.5470000000000002;0;1;0;1;122.15155893955134;0.203468598583675;2.762081460835591;111.83292041282282;21.97994588572338;274.239573993897;380.1415406241652;273.8396019383084;379.67457223461736;-485.753005446;2.5842;0.2269999999999999;-0.239;0.0206033848417954;0.9664669399768738;0.0129296751813308;0.0;-0.007;0.027348643006263;0.9018789144050104;0.0707724425887265;0.0;-485.755544932;3.0708;0.223;-0.231;0.0;0.9740122543841117;0.0259877456158884;0.0;-0.002;0.0230511316010058;0.9060142497904442;0.0709346186085498;0.0;70.63;877.829;3619.6698;0.4394289601337037;0.5612397729072744
ligand36909-0;2.4029000000000007;0;2;0;3;194.01879920762343;0.3236582184122251;4.020118563562301;137.77771218479725;31.991087060321505;441.4697413885835;662.9104653529945;441.4197774318859;662.9516829941318;-760.222289612;20.446;0.033;-0.12;0.0297314578005115;0.9702685421994884;0.0;0.0;0.008;0.0;0.9452554744525548;0.0547445255474452;0.0;-760.229794328;21.1236;0.0389999999999999;-0.123;0.0234433011562533;0.9765566988437466;0.0;0.0;0.01;0.0;0.9550834918621856;0.0449165081378144;0.0;290.05;1762.488;3131.4045;;
ligand36910-0;6.198990000000006;3;0;0;6;322.01893720234057;0.790672754379426;10.449308176781711;263.0671852121128;83.15295241126849;775.0327391132593;1350.253869391588;791.9831688261298;1377.0952755902515;-1386.23177178;0.3663;0.125;0.054;0.0234714907258987;0.9765285092741012;0.0;0.0;0.179;0.0;1.0;0.0;0.0;-1386.27078223;0.3462;0.13;0.041;0.0;1.0;0.0;0.0;0.171;0.0;1.0;0.0;0.0;478.37;4341.099;3076.9451;;
ligand36911-0;5.414900000000005;1;3;0;10;235.04265896664813;0.5105874953410362;6.679196986575276;187.2271772825069;53.15136081489734;661.7834038601392;1157.8171934923985;651.7133259028426;1145.8833496166003;-1517.23624627;1.5579;0.145;-0.197;0.1164927404718693;0.8835072595281306;0.0;0.0;-0.052;0.0;0.9225211204979992;0.0774788795020009;0.0;-1517.25044612;1.2974;0.172;-0.22;0.0958635787533126;0.9041364212466876;0.0;0.0;-0.048;0.0;0.9283106538333888;0.0716893461666113;0.0;339.48;3103.487;3146.8225;;
ligand36912-0;3.912200000000001;0;3;0;5;211.56916970106607;0.3668642843831531;4.8611433675314295;153.83838920718486;38.68374980105045;528.6240680863742;812.8388582204053;529.2240731653717;813.7992381304065;-874.500929602;1.6708;0.1149999999999999;-0.208;0.0;1.0;0.0;0.0;-0.093;0.0;0.9737925059562488;0.0262074940437513;0.0;-874.516887892;2.217;0.125;-0.211;0.0;0.9888140747176368;0.0111859252823631;0.0;-0.086;0.0;0.9750601618901772;0.0249398381098227;0.0;309.84;2048.354;3524.3613;;
ligand36913-0;4.046100000000003;1;1;1;8;166.6663992786644;0.2903175083861349;3.874114257522476;134.90917636681112;30.829221709374504;522.5009267436993;845.4250825454071;524.3808039480083;847.9269559405135;-1115.83902624;2.9786;0.194;-0.213;0.1144814090019569;0.8855185909980431;0.0;0.0;-0.019;-0.0086660816147433;0.8980912681000439;0.1105748135146994;0.0;-1115.84256541;3.0239;0.205;-0.227;0.1442369607211848;0.8557630392788153;0.0;0.0;-0.022;0.0006501950585175;0.8906588643259643;0.1086909406155179;0.0;216.94;2660.777;3142.1685;;
ligand36914-0;6.514290000000004;3;0;2;3;200.48286372527693;0.4242801900857249;5.540163393565957;166.41712085152824;44.087219481139584;520.7021572139513;862.5576256637887;520.9221382315744;862.3626052098141;-3577.47401876;7.3153;0.164;-0.039;0.0;0.9630740587505172;0.0369259412494828;0.0;0.125;0.8939626783754118;0.0757409440175631;0.0302963776070252;0.0;-3577.48226633;6.7037;0.1709999999999999;-0.045;0.0;0.9638816813700052;0.0361183186299948;0.0;0.126;0.9162493340436868;0.0583910495471496;0.0253596164091635;0.0;235.71;2717.115;3143.4374;;
ligand36915-0;5.745390000000006;3;3;2;6;178.05011705762175;0.2822516772269847;4.7511401232548485;151.77429520946535;37.808371796912304;602.123607313263;1035.6574444882776;603.923639860546;1037.0769588847704;-1116.23213886;2.9885;0.138;-0.202;0.36974057117942;0.63025942882058;0.0;0.0;0.024;1.127051295283311;-0.1270512952833109;0.0;0.0;-1116.23337618;3.0167;0.008;-0.212;0.384883847747846;0.6151161522521539;0.0;0.0;0.021;1.0385703804632638;-0.0385703804632638;0.0;0.0;326.69;3340.871;3134.0598;;
ligand36916-0;2.5780900000000004;3;1;1;3;246.29581560744413;0.5525647595974655;7.131210317602678;195.51346638042617;56.74836861371956;508.3528727258455;833.6701542174712;499.742845043994;829.5387636401664;-829.509880145;7.1712;0.127;-0.015;0.0142980935875216;0.9432409012131716;0.0424610051993067;0.0;0.112;0.0119579794367456;0.9652436298614216;0.0227983907018328;0.0;-829.514512098;6.7442;0.13;-0.018;0.0;0.9562478911258576;0.0437521088741424;0.0;0.112;0.0;0.9773285682376592;0.0226714317623408;0.0;253.45;2544.423;3100.0314;0.4279186437468104;0.7864275535105795
ligand36917-0;-1.7347;0;0;0;9;207.265310603929;0.4160454714871412;5.468161270039468;165.09374080637005;43.51424478752188;347.41625421223466;512.7304246830298;329.0966271999188;489.9619009098436;-517.672615154;1.8256;0.265;-0.238;0.2711706102117061;0.6786010792860109;0.0502283105022831;0.0;0.027;0.8416894880977459;0.158310511902254;0.0;0.0;-517.683292005;3.8308;0.267;-0.242;0.1840382417125636;0.7648342512729918;0.0511275070144445;0.0;0.025;0.9900486749594376;0.0099513250405624;0.0;0.0;89.16;1541.011;3703.4586;0.5156289830813401;0.8189186909354502
ligand36918-0;5.467440000000003;1;3;1;6;224.78540817187096;0.5139070070816251;7.079208783944659;194.55684701285952;56.334553557217895;600.2703884177339;1047.1468607375737;599.4106369452433;1041.8599448070122;-1925.26680413;11.9515;0.161;-0.094;0.1206600206256445;0.8637561590466368;0.0155838203277185;0.0;0.067;0.0;0.884916581545795;0.1150834184542049;0.0;-1925.28651142;9.3388;0.173;-0.103;0.0670849971477467;0.8828294352538506;0.0500855675984027;0.0;0.07;0.0;0.9003177592091326;0.0996822407908673;0.0;319.57;3488.888;3131.4709;;
ligand36919-0;0.6422799999999999;0;0;0;12;222.04485092432677;0.4075370387625792;5.380158674618204;163.47353807089948;42.81394238421136;438.5712935031114;664.2550072039229;431.341198082428;653.1731407224557;-573.426842406;2.2224;0.177;-0.189;0.1893327431669801;0.8106672568330199;0.0;0.0;-0.012;0.2188331854480922;0.7121783496007099;0.0689884649511978;0.0;-573.452917503;1.3067;0.205;-0.206;0.1574053817545394;0.8166703128418289;0.0259243054036315;0.0;-0.001;0.1271959083833666;0.8227707360462531;0.0500333555703802;0.0;142.5;2068.688;3092.8347;0.2665581548485027;0.9345119224280148
ligand36920-0;6.901440000000005;0;2;0;3;221.81317833787628;0.365577245620574;5.054149059762156;157.43960729542042;40.21964029922012;601.1216119780219;990.4634767330916;601.5414275253054;994.0273973568642;-1004.83261234;3.9574;0.14;0.089;0.0;0.9741522147354468;0.0258477852645531;0.0;0.262;0.5094297511438456;0.4564222742997433;0.0341479745564111;0.0;-1004.86534623;1.803;0.15;0.081;0.0;0.9768331084120558;0.0231668915879442;0.0;0.254;0.1255304101838756;0.8499528524280998;0.0245167373880245;0.0;298.56;2877.08;3046.7712;;
ligand36921-0;3.898900000000002;2;2;0;11;241.8719707239846;0.4254624021617592;6.518192238134099;184.28701242131848;51.87012573611333;708.4641842172884;1173.8962044997447;706.13420423614;1168.378314953398;-1258.73509053;5.2351;0.111;-0.16;0.4956637077849199;0.5043362922150801;0.0;0.0;0.009;-0.0208256768344971;1.0208256768344972;0.0;0.0;-1258.79248565;0.0063;0.174;-0.221;0.4430159076051427;0.5569840923948572;0.0;0.0;-0.029;0.0534721400686146;0.9465278599313852;0.0;0.0;338.89;3439.76;3102.4998;;
ligand36922-0;4.938000000000002;1;3;1;6;356.5040798174699;0.9349899832277302;12.561370466892054;355.4280875705323;99.96021009072098;617.6631615750338;1108.6885847253643;718.3007157528202;1225.410319789776;-1435.46095826;8.4683;0.151;0.166;0.0;0.9666596550273454;0.0333403449726546;0.0;0.324;0.4693546518364037;0.5306453481635962;0.0;0.0;-1435.65574144;2.1257;0.176;0.099;0.0;1.0;0.0;0.0;0.306;0.041029207232267;0.958970792767733;0.0;0.0;366.19;4406.373;3076.3484;;
ligand36923-0;1.14309;0;1;0;4;151.83255466939278;0.2187907659336563;3.057090161395511;118.21232096654836;24.327550533184784;422.1535638402677;612.3019152872718;416.8232845096345;605.2590403438846;-535.297363417;3.3554;0.138;-0.211;0.4144518272425249;0.5573089700996678;0.0282392026578073;0.0;-0.073;0.0;0.967962409226826;0.0320375907731738;0.0;-535.303791563;3.2984;0.147;-0.2;0.2671916010498688;0.7184251968503936;0.0143832020997375;0.0;-0.053;0.0;0.9608213096559378;0.0391786903440621;0.0;184.8;1671.209;3218.7952;0.0704182725129023;0.9824015572332258
ligand36924-0;6.547300000000005;0;4;0;4;211.97886114767505;0.4574170704435333;5.861172860954887;172.29761733186854;46.64173165685182;569.1244073861026;936.4350324290352;540.6737738265964;905.3405982157632;-1244.43232437;3.073;0.145;-0.209;0.0;0.988201565773514;0.0117984342264858;0.0;-0.064;0.0260638911313573;0.9481028716411026;0.02583323722754;0.0;-1244.44309316;2.5956;0.136;-0.209;0.0;0.988918147904323;0.0110818520956769;0.0;-0.073;0.0165720245683161;0.9560783404797776;0.0273496349519063;0.0;302.07;2805.655;3139.8776;;
ligand36927-0;0.357;0;1;0;4;156.18364167952546;0.2028571095788296;2.871084675618748;114.21661816706916;22.847365908005727;431.5176163335543;654.9256487651691;433.187536500598;656.5931537157584;-1156.94244922;3.4427;0.146;-0.226;0.0;0.9789707280989116;0.0210292719010884;0.0;-0.08;0.0;0.9582597861073616;0.0417402138926383;0.0;-1156.94862674;2.5855;0.1619999999999999;-0.236;0.0116792929292929;0.9647516835016836;0.0235690235690235;0.0;-0.074;0.0;0.9594341585188266;0.0405658414811732;0.0;151.65;1639.028;3626.8369;0.2007490688378155;0.8368636286785734
